"","RMSE h:3","hit h:3"
"idio.MTI_all_Arbeitsmarkt",0.00572544439166225,0.52991452991453
"var_perc_nword.zeit3",0.00574188162081179,0.58974358974359
"MTI_DE_Haushaltspolitik",0.00575243950393549,0.555555555555556
"nword.zeit.economic",0.00575355872728329,0.581196581196581
"var_rnvalue.zeit3.economic",0.00575812685739312,0.521367521367521
"idio.MTI_DE_Haushaltspolitik",0.00578601101724211,0.581196581196581
"idio.MTI_all_Klima",0.00579342118994963,0.512820512820513
"oil",0.00582314653421568,0.641025641025641
"mpi",0.00587760078562179,0.58974358974359
"var_perc_dif.zeit3.economic",0.00589367844058342,0.598290598290598
"perc_pword.zeit.economic",0.00592369786817059,0.564102564102564
"idio.MTI_DE_all",0.0059297294418527,0.581196581196581
"idio.MTI_all_Konjunktur",0.00597150814177399,0.547008547008547
"MTI_DE_Arbeitsmarkt",0.00598762942468466,0.598290598290598
"nnword.zeit.economic",0.00600314013850506,0.564102564102564
"MTI_all_Steuerpolitik",0.00600644824049751,0.623931623931624
"var_rpvalue.zeit.economic",0.006059456109336,0.572649572649573
"pvalue.zeit3.economic",0.00609205334779626,0.598290598290598
"empl",0.00609299062808896,0.555555555555556
"nvalue.zeit3",0.00609471332433707,0.641025641025641
"MTI_DE_Steuerpolitik",0.00611520336358686,0.572649572649573
"npword.zeit3",0.00612078330033147,0.564102564102564
"idio.MTI_all_Steuerpolitik",0.00612167715296198,0.572649572649573
"pvalue.zeit3",0.00612466276594859,0.572649572649573
"idio.MTI_DE_Arbeitsmarkt",0.00612702125440621,0.495726495726496
"var_rvalue.zeit",0.00613163775888992,0.581196581196581
"R2",0.00613235413417364,0.581196581196581
"perc_pword.zeit3.economic",0.00613421337801117,0.709401709401709
"idio.MTI_DE_Steuerpolitik",0.00614249337090303,0.564102564102564
"kur_perc_nword.zeit3",0.00616243039288395,0.598290598290598
"R5",0.00618342382354224,0.581196581196581
"MTI_all_Haushaltspolitik",0.00618463085412594,0.581196581196581
"idio.MTI_all_Haushaltspolitik",0.00618860080836972,0.538461538461538
"nvalue.zeit.economic",0.00618888728509509,0.564102564102564
"xpi",0.00619792144675507,0.623931623931624
"perc_pword.zeit",0.00620282829194278,0.521367521367521
"var_rnvalue.zeit",0.00622112314861891,0.564102564102564
"var_perc_pnword.zeit3.economic",0.00623484353715008,0.58974358974359
"var_perc_pword.zeit3.economic",0.00624705580997244,0.547008547008547
"rvalue.zeit3.economic",0.0062604570800325,0.52991452991453
"u",0.00627032712346242,0.547008547008547
"manuf.order",0.00628226643357962,0.632478632478632
"kur_rvalue.zeit3",0.00629966429871807,0.623931623931624
"nword.zeit3",0.00631494704513793,0.572649572649573
"kur_rpvalue.zeit3",0.00639645040642055,0.606837606837607
"rpvalue.zeit3.economic",0.00640988023485511,0.581196581196581
"npword.zeit3.economic",0.006437141112625,0.581196581196581
"kur_rpvalue.zeit3.economic",0.00644340295530594,0.606837606837607
"kur_perc_pnword.zeit3.economic",0.006457651658684,0.487179487179487
"perc_pnword.zeit3",0.00645888855867871,0.495726495726496
"rvalue.zeit.economic",0.0064921319409974,0.461538461538462
"var_rnvalue.zeit3",0.00651653713392788,0.623931623931624
"perc_pword.zeit3",0.00653235647330246,0.58974358974359
"idio.MTI_all_Gegenwart",0.00655812427755083,0.512820512820513
"RWort",0.00659855586662747,0.564102564102564
"kur_rnvalue.zeit3.economic",0.00665899865580795,0.461538461538462
"idio.MTI_DE_Gegenwart",0.00666419425881421,0.504273504273504
"nnword.zeit3",0.00666700187897276,0.58974358974359
"perc_pnword.zeit3.economic",0.00670435551750622,0.52991452991453
"perc_nword.zeit3.economic",0.00672811339997235,0.52991452991453
"perc_nword.zeit3",0.00674002747505655,0.512820512820513
"perc_dif.zeit3",0.00678504491152518,0.581196581196581
"kur_rpvalue.zeit",0.00688656802068762,0.598290598290598
"nword.zeit3.economic",0.00693809088532635,0.58974358974359
"kur_rnvalue.zeit3",0.00694881487510579,0.495726495726496
"var_rvalue.zeit3",0.00699063021384084,0.623931623931624
"nvalue.zeit3.economic",0.00718019327891543,0.547008547008547
"kur_rvalue.zeit3.economic",0.00729979330379733,0.641025641025641
"var_rvalue.zeit3.economic",0.00743772012679666,0.623931623931624
"nnword.zeit3.economic",0.00746123527058499,0.512820512820513
"var_rvalue.zeit.economic",0.0104099522101868,0.564102564102564
