"","id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"114",317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"115",318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"116",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"117",320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"118",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"119",322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"120",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"121",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"122",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"123",326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"124",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"125",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"126",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"127",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"128",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"129",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"130",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"131",334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"132",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"133",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"134",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"135",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"136",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"137",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"138",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"139",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"140",343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"141",344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"142",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"143",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"144",347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"145",348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"146",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"147",350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"148",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"149",352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"150",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"151",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"152",355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"153",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"154",357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"155",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"156",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"157",360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"158",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"159",362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"160",363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"161",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"162",365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"163",366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"164",367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"165",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"166",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"167",370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"168",371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"169",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"170",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"171",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"172",375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"173",376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"174",377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"175",378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"176",379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"177",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"178",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"179",382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"180",383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"181",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"182",385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"183",386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"184",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"185",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"186",389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"187",390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1990"
"188",391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"189",392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"190",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"191",394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"192",395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"193",396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"194",397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"195",398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"196",399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"197",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"198",401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"199",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"200",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"201",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"202",405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"203",406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"204",407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"205",408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"206",409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"207",410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"208",411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"209",412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"210",413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"211",414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"212",415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"213",416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"214",417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"215",418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"216",419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"217",420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"218",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"219",422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"220",423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","1990"
"221",424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"222",425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"223",426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"224",427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"225",428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"226",429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"227",430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"228",431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"229",432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"230",433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"231",434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"232",435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"233",436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"234",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"235",438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"236",439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"237",440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"238",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"239",442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"240",443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"241",444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"242",445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"243",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"244",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"245",448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"246",449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"247",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"248",451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"249",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"250",453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"251",454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"252",455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"253",456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"254",457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"255",458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"256",459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"257",460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"258",461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"259",462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"260",463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"261",464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1990"
"262",465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"263",466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"264",467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"265",468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"266",469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"267",470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"268",471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"269",472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"270",473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"271",474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"272",475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"273",476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"274",477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"275",478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"276",479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"277",480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"278",481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"279",482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"280",483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"281",484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"282",485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"283",486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"284",487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"285",488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"286",489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"287",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"288",491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"289",492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"290",493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"291",494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"292",495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"293",496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"294",497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1990"
"295",498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"296",499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"297",500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"298",501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"299",502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"300",503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"301",504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"302",505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"303",506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"304",507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"305",508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"306",509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
"307",510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1990"
