,id,qdap_value,issue,year,qdap_nword
54,22101,0.619689569,1,2000,1202
55,22511,0.673205183,10,2000,188
56,22512,0,10,2000,11
57,22513,-2.05019651,10,2000,1356
58,22514,-4.49410909,10,2000,1718
59,22515,-4.263901599,10,2000,450
60,22516,-2.866138088,10,2000,564
61,22517,0.004757977,10,2000,296
62,22518,-6.335648635,10,2000,1496
63,22519,1.570517936,10,2000,1090
64,22520,-0.495518771,10,2000,1430
65,22521,-3.181981135,10,2000,514
66,22522,-2.347547692,10,2000,254
67,22523,-0.617859576,10,2000,192
68,22524,-3.1212,10,2000,791
69,22525,-7.322132985,10,2000,394
70,22526,1.448374652,10,2000,1761
71,22527,-0.289619636,10,2000,157
72,22528,0.256158291,10,2000,225
73,22529,-3.134423096,10,2000,835
74,22530,-0.67274829,10,2000,451
75,22531,-1.741129812,10,2000,290
76,22532,-0.330892401,10,2000,955
77,22533,-4.208179162,10,2000,1042
78,22534,-1.202729436,10,2000,372
79,22535,-0.48805555,10,2000,1537
80,22536,-4.66493455,10,2000,474
81,22537,-8.680847361,10,2000,4131
82,22538,-2.932177926,10,2000,564
83,22539,0.262330172,10,2000,236
84,22540,0,10,2000,7
85,22541,-7.594867506,10,2000,1171
86,22542,-0.544452599,10,2000,308
87,22543,-0.600984681,10,2000,108
88,22544,-2.912229922,10,2000,735
89,22545,0.316599198,10,2000,492
90,22546,-0.181322592,10,2000,740
91,22547,-6.22414955,10,2000,1047
92,22548,-1.98116804,10,2000,1941
93,22549,1.998094673,10,2000,542
94,22550,2.229845671,10,2000,1279
95,22551,-1.294568333,10,2000,353
96,22552,-0.675275461,10,2000,757
97,22553,-0.252089556,10,2000,233
98,22554,-4.48333282,10,2000,3971
99,22555,-3.050964195,10,2000,615
100,22556,0.375006839,10,2000,228
101,22557,0.165142389,10,2000,695
102,22558,-0.320896928,10,2000,322
103,22559,0,11,2000,11
104,22560,-4.847461163,11,2000,1041
105,22561,-10.15866858,11,2000,970
106,22562,5.114037548,11,2000,1232
107,22563,-2.472779862,11,2000,603
108,22564,0.187753976,11,2000,765
109,22565,-2.522214562,11,2000,1541
110,22566,-0.941888483,11,2000,1477
111,22567,1.104657921,11,2000,214
112,22568,-7.728300423,11,2000,1730
113,22569,1.37433874,11,2000,180
114,22570,2.913316338,11,2000,347
115,22571,-0.673515824,11,2000,99
116,22572,-0.281624634,11,2000,252
117,22573,-6.867782367,11,2000,1126
118,22574,1.851158048,11,2000,743
119,22575,-1.730028208,11,2000,571
120,22576,-1.884306921,11,2000,366
121,22577,-2.822738715,11,2000,142
122,22578,-1.71101125,11,2000,695
123,22579,1.398762464,11,2000,254
124,22580,-5.876233155,11,2000,473
125,22581,-0.32211056,11,2000,651
126,22582,-4.91917482,11,2000,867
127,22583,0.122719052,11,2000,164
128,22584,0.721593245,11,2000,57
129,22585,-4.507587024,11,2000,1460
130,22586,-0.664009957,11,2000,236
131,22587,1.760362953,11,2000,187
132,22588,3.219295464,11,2000,702
133,22589,4.666254117,11,2000,4332
134,22590,-11.03995341,11,2000,801
135,22591,-1.293548599,11,2000,1182
136,22592,3.071702148,11,2000,1027
137,22593,-0.664135948,11,2000,422
138,22594,-4.671283481,11,2000,854
139,22595,0.444980702,11,2000,339
140,22596,0,11,2000,7
141,22597,-5.614899287,11,2000,745
142,22598,-1.168242367,11,2000,269
143,22599,0.038866259,11,2000,1140
144,22600,0.01886143,11,2000,340
145,22601,0.195402863,11,2000,880
146,22602,0.800125771,11,2000,230
147,22603,-0.07010576,11,2000,1421
148,22604,-2.468467351,11,2000,739
149,22605,-6.475085369,11,2000,667
150,22606,1.740434486,11,2000,404
151,22607,-0.44214983,11,2000,101
152,22608,-2.725910552,11,2000,585
153,22609,-2.644251306,11,2000,242
154,22610,-1.698616236,11,2000,484
155,22611,2.063273676,11,2000,252
156,22612,1.888689275,11,2000,1219
157,22613,0.34691351,11,2000,250
158,22614,-6.029265832,11,2000,620
159,22615,1.639924606,12,2000,169
160,22616,-1.89980525,12,2000,390
161,22617,-1.273004021,12,2000,309
162,22618,-0.376537924,12,2000,903
163,22619,-0.065528151,12,2000,235
164,22620,-0.465974966,12,2000,11
165,22621,-1.901935274,12,2000,1142
166,22622,4.085037878,12,2000,1559
167,22623,-0.555603019,12,2000,926
168,22624,0.891309875,12,2000,998
169,22625,3.3370312,12,2000,285
170,22626,-4.039971795,12,2000,883
171,22627,-4.872923605,12,2000,1425
172,22628,0.946481621,12,2000,1425
173,22629,-0.072602337,12,2000,580
174,22630,-1.672056912,12,2000,292
175,22631,-2.530490404,12,2000,822
176,22632,-0.750963959,12,2000,235
177,22633,0.84619807,12,2000,2088
178,22634,-3.05637516,12,2000,724
179,22635,-2.515407358,12,2000,470
180,22636,-0.876276324,12,2000,391
181,22637,-1.648808919,12,2000,216
182,22638,0.969578135,12,2000,1205
183,22639,-1.974381187,12,2000,1843
184,22640,-7.946793583,12,2000,1304
185,22641,-5.937457614,12,2000,3346
186,22642,-2.216176369,12,2000,461
187,22643,0.197488491,12,2000,233
188,22644,-4.604587889,12,2000,838
189,22645,-2.991862153,12,2000,787
190,22646,-10.85821625,12,2000,1339
191,22647,0.194857709,12,2000,248
192,22648,1.69069791,12,2000,605
193,22649,-2.511698147,12,2000,308
194,22650,-3.842814913,12,2000,782
195,22651,-4.284201977,12,2000,1642
196,22652,-3.859034681,12,2000,1426
197,22653,1.460087817,12,2000,739
198,22654,0.182614833,12,2000,325
199,22655,0.212532722,12,2000,105
200,22656,-0.215332019,12,2000,286
201,22657,0,12,2000,7
202,22658,-3.085206769,12,2000,1172
203,22659,-6.751505297,12,2000,1635
204,22660,-11.34917077,12,2000,840
205,22661,-2.935751152,12,2000,550
206,22662,-4.13083883,12,2000,1369
207,22663,-0.921923963,12,2000,396
208,22664,-2.802355932,12,2000,521
209,22665,-0.511634978,12,2000,549
210,22666,-1.599939826,12,2000,233
211,22667,0.416914687,13,2000,20
212,22668,-1.404759729,13,2000,315
213,22669,-1.033651252,13,2000,192
214,22670,-2.21299071,13,2000,1025
215,22671,0.875896734,13,2000,1248
216,22672,-2.315733711,13,2000,733
217,22673,-0.826800126,13,2000,376
218,22674,-24.77569121,13,2000,1991
219,22675,1.995642684,13,2000,919
220,22676,-3.81319127,13,2000,587
221,22677,0.496091748,13,2000,255
222,22678,-3.378691698,13,2000,1269
223,22679,-9.409280424,13,2000,1833
224,22680,-0.373600463,13,2000,1011
225,22681,-3.574189441,13,2000,1634
226,22682,-7.476369416,13,2000,569
227,22683,-8.231557533,13,2000,2214
228,22684,-6.984155905,13,2000,1544
229,22685,-2.937580197,13,2000,256
230,22686,-0.699670594,13,2000,607
231,22687,-0.950456491,13,2000,257
232,22688,-1.476150052,13,2000,472
233,22689,-19.45799595,13,2000,4130
234,22690,-6.347400682,13,2000,1114
235,22691,1.526863892,13,2000,547
236,22692,0,13,2000,8
237,22693,-12.85942412,13,2000,1617
238,22694,-3.802592012,13,2000,2025
239,22695,-5.451613598,13,2000,1298
240,22696,-3.822393058,13,2000,528
241,22697,3.586812362,13,2000,872
242,22698,-2.170659811,13,2000,767
243,22699,0.816769445,13,2000,391
244,22700,0.243082321,13,2000,219
245,22701,0.830720111,13,2000,376
246,22702,-1.299130238,13,2000,1299
247,22703,0.135696554,13,2000,392
248,22704,-1.296601998,13,2000,115
249,22705,-0.310105824,13,2000,1445
250,22706,0.917378047,13,2000,406
251,22707,0.353295733,13,2000,325
252,22708,-2.047620619,13,2000,589
253,22709,-1.780396746,13,2000,210
254,22710,1.066492601,13,2000,1053
255,22711,-4.083408126,13,2000,641
256,22712,0,14,2000,11
257,22713,0.888166715,14,2000,301
258,22714,-3.909364025,14,2000,434
259,22715,-2.197978325,14,2000,2105
260,22716,-9.969158672,14,2000,1176
261,22717,-0.179862759,14,2000,709
262,22718,-6.271973147,14,2000,1013
263,22719,-0.237065111,14,2000,425
264,22720,-1.386219698,14,2000,1368
265,22721,-2.111755909,14,2000,1288
266,22722,-3.114552058,14,2000,642
267,22723,-1.09977984,14,2000,372
268,22724,0.191405754,14,2000,776
269,22725,0.258574748,14,2000,1326
270,22726,0.260990093,14,2000,374
271,22727,0.02750381,14,2000,915
272,22728,0.400098109,14,2000,429
273,22729,-15.59417813,14,2000,2116
274,22730,1.753492466,14,2000,923
275,22731,-0.807156371,14,2000,182
276,22732,3.404662895,14,2000,407
277,22733,-0.98637454,14,2000,1674
278,22734,1.449791114,14,2000,180
279,22735,-9.997243893,14,2000,1971
280,22736,-7.031547949,14,2000,1710
281,22737,0.970682538,14,2000,179
282,22738,-2.431352343,14,2000,638
283,22739,2.212167991,14,2000,990
284,22740,0.399196337,14,2000,1104
285,22741,-0.084767771,14,2000,767
286,22742,-9.775512208,14,2000,4538
287,22743,-6.816595355,14,2000,1877
288,22744,1.945488025,14,2000,690
289,22745,-2.170398358,14,2000,866
290,22746,-5.015379288,14,2000,1529
291,22747,0,14,2000,7
292,22748,-0.566694061,14,2000,410
293,22749,1.317263369,14,2000,347
294,22750,-0.533093849,14,2000,1445
295,22751,0.366430726,14,2000,257
296,22752,2.392374129,14,2000,632
297,22753,-3.925434524,14,2000,510
298,22754,0.484434408,14,2000,289
299,22755,-0.550766136,14,2000,338
300,22756,-0.162823048,14,2000,728
301,22757,-1.982153761,14,2000,1083
302,22758,0.303192976,14,2000,600
303,22759,3.917796093,14,2000,638
304,22760,1.470918047,14,2000,410
305,22761,0.053882821,14,2000,417
306,22762,0.249884929,14,2000,107
307,22763,0.836713872,14,2000,236
308,22764,-3.501389894,14,2000,1022
309,22765,-2.450413326,14,2000,737
310,22766,-0.281132709,15,2000,17
311,22767,1.7171052,15,2000,201
312,22768,0.880418359,15,2000,314
313,22769,1.337721857,15,2000,760
314,22770,-0.736313249,15,2000,967
315,22771,-0.948705048,15,2000,1864
316,22772,-1.559606461,15,2000,1207
317,22773,-11.90999305,15,2000,1168
318,22774,-0.870829734,15,2000,872
319,22775,0.847913926,15,2000,897
320,22776,-1.364534975,15,2000,289
321,22777,0.133250701,15,2000,155
322,22778,0.050581318,15,2000,189
323,22779,-2.76712931,15,2000,2182
324,22780,-4.847943007,15,2000,886
325,22781,-3.069676642,15,2000,1419
326,22782,-1.21164856,15,2000,271
327,22783,-0.324388533,15,2000,199
328,22784,-2.240708683,15,2000,773
329,22785,-6.136420352,15,2000,3551
330,22786,0.004898979,15,2000,10
331,22787,2.264780806,15,2000,1484
332,22788,-2.330004378,15,2000,1382
333,22789,0.157030206,15,2000,700
334,22790,0.152296509,15,2000,2427
335,22791,-1.09572645,15,2000,122
336,22792,1.997178061,15,2000,236
337,22793,-0.469507054,15,2000,499
338,22794,-0.743087876,15,2000,110
339,22795,0.191891833,15,2000,275
340,22796,-8.726329014,15,2000,553
341,22797,2.278244216,15,2000,255
342,22798,-1.149954137,15,2000,307
343,22799,-5.237771418,15,2000,1390
344,22800,-4.206847281,15,2000,765
345,22801,0.51423458,15,2000,417
346,22802,-1.466533506,15,2000,247
347,22803,-1.722963424,15,2000,346
348,22804,0.438156823,15,2000,604
349,22805,-2.436267421,15,2000,227
350,22806,-2.134486541,15,2000,727
351,22807,-1.903328497,16,2000,424
352,22808,-4.869449678,16,2000,991
353,22809,-0.402903057,16,2000,173
354,22810,-1.513187776,16,2000,933
355,22811,2.102276163,16,2000,429
356,22812,-1.333180304,16,2000,193
357,22813,-10.02337458,16,2000,742
358,22814,-2.223200426,16,2000,1295
359,22815,-0.878237589,16,2000,1856
360,22816,-0.518355708,16,2000,414
361,22817,2.138580271,16,2000,529
362,22818,-2.156212081,16,2000,3232
363,22819,0,16,2000,1
364,22820,0.007155418,16,2000,27
365,22821,-1.407100992,16,2000,176
366,22822,4.218873248,16,2000,1067
367,22823,-4.505428173,16,2000,1680
368,22824,0.964680145,16,2000,679
369,22825,0.102939091,16,2000,428
370,22826,-5.661909432,16,2000,1720
371,22827,0.638665634,16,2000,2274
372,22828,-5.328271563,16,2000,1241
373,22829,-5.728477762,16,2000,1079
374,22830,-13.0113588,16,2000,3963
375,22831,-1.905310744,16,2000,551
376,22832,-5.70895243,16,2000,806
377,22833,-0.358857217,16,2000,304
378,22834,-0.632339351,16,2000,161
379,22835,-1.125035145,16,2000,207
380,22836,-1.058452218,16,2000,363
381,22837,0.138838616,16,2000,395
382,22838,-1.691532719,16,2000,433
383,22839,-1.362461161,16,2000,640
384,22840,-0.253482536,16,2000,491
385,22841,-4.090322829,16,2000,697
386,22842,1.402764951,16,2000,327
387,22843,0.206400384,16,2000,167
388,22844,-1.550650495,16,2000,388
389,22845,-4.964023466,16,2000,1446
390,22846,2.602361222,16,2000,409
391,22847,-2.886273396,16,2000,1091
392,22848,3.53856801,16,2000,662
393,22849,-6.254021904,16,2000,2280
394,22850,0.147837157,16,2000,1004
395,22851,0,16,2000,6
396,22852,-0.798230264,16,2000,201
397,22853,-0.24593472,16,2000,109
398,22854,-10.77272621,16,2000,1603
399,22855,-0.51522999,16,2000,223
400,22856,-5.068871241,16,2000,1043
401,22857,-0.890899431,16,2000,570
402,22858,-1.212004389,16,2000,236
403,22859,0,17,2000,1
404,22860,2.232758327,17,2000,815
405,22861,-0.461913597,17,2000,604
406,22862,-1.532529241,17,2000,827
407,22863,-6.538468107,17,2000,794
408,22864,-1.426676752,17,2000,543
409,22865,-10.8684183,17,2000,1121
410,22866,-7.274428304,17,2000,1603
411,22867,-6.635966008,17,2000,618
412,22868,-5.232350706,17,2000,542
413,22869,-11.6280682,17,2000,1408
414,22870,-0.258505892,17,2000,377
415,22871,-7.273879216,17,2000,2401
416,22872,-5.308402414,17,2000,1014
417,22873,3.538736098,17,2000,1506
418,22874,-0.605509205,17,2000,388
419,22875,-2.711887783,17,2000,101
420,22876,3.13556578,17,2000,2162
421,22877,-0.808060631,17,2000,711
422,22878,-9.182224985,17,2000,2020
423,22879,-0.385427968,17,2000,222
424,22880,-1.347998478,17,2000,3036
425,22881,-3.112164516,17,2000,511
426,22882,-1.480837777,17,2000,1043
427,22883,-3.799284873,17,2000,369
428,22884,1.580199072,17,2000,705
429,22885,0,17,2000,6
430,22886,0.00288935,17,2000,315
431,22887,1.52606981,17,2000,598
432,22888,-0.554812247,17,2000,775
433,22889,-1.423678371,17,2000,120
434,22890,-1.307862411,17,2000,1536
435,22891,0.35377334,17,2000,191
436,22892,0.009566735,17,2000,380
437,22893,-0.822097732,17,2000,477
438,22894,-2.540958018,17,2000,167
439,22895,-2.653412292,17,2000,475
440,22896,-2.551842999,17,2000,1348
441,22897,-0.715563587,17,2000,114
442,22898,-2.948819251,17,2000,584
443,22899,-28.65136027,17,2000,1736
444,22900,2.625467555,17,2000,392
445,22901,-0.344537161,17,2000,157
446,22902,-1.915582201,17,2000,359
447,22903,-3.772122467,17,2000,941
448,22904,0.006882342,17,2000,96
449,22905,-3.401564649,17,2000,746
450,22906,3.676922989,17,2000,1312
451,22907,1.640462284,17,2000,238
452,22908,3.226883086,17,2000,1565
453,22909,0.952950179,17,2000,326
454,22910,-1.851930675,17,2000,1324
455,22911,0,18,2000,1
456,22912,-1.169392399,18,2000,416
457,22913,-1.061176934,18,2000,291
458,22914,-0.80111564,18,2000,1308
459,22915,-14.10166756,18,2000,848
460,22916,-0.952668072,18,2000,427
461,22917,-4.180668828,18,2000,2041
462,22918,-1.319388273,18,2000,1181
463,22919,-0.653341998,18,2000,190
464,22920,-12.49906646,18,2000,1539
465,22921,-2.243150249,18,2000,1113
466,22922,-0.27750691,18,2000,241
467,22923,-3.704140881,18,2000,1495
468,22924,-6.642855982,18,2000,1089
469,22925,0.273273892,18,2000,320
470,22926,1.555816263,18,2000,1857
471,22927,-4.553482662,18,2000,369
472,22928,-4.128617783,18,2000,1578
473,22929,-2.052307619,18,2000,1517
474,22930,-2.08128555,18,2000,289
475,22931,-0.934563932,18,2000,333
476,22932,0.25141264,18,2000,628
477,22933,8.52323577,18,2000,4499
478,22934,-3.836683319,18,2000,811
479,22935,-2.11102713,18,2000,93
480,22936,1.687482205,18,2000,481
481,22937,-1.140202234,18,2000,310
482,22938,0.902414242,18,2000,410
483,22939,4.308092356,18,2000,1899
484,22940,1.689574489,18,2000,106
485,22941,4.246062291,18,2000,1187
486,22942,1.007309241,18,2000,524
487,22943,1.862150869,18,2000,390
488,22944,-5.83802747,18,2000,2266
489,22945,-0.397151236,18,2000,11
490,22946,3.22605354,18,2000,512
491,22947,-2.102456439,18,2000,340
492,22948,-5.703041845,18,2000,706
493,22949,-1.017611463,18,2000,413
494,22950,-7.199720656,18,2000,364
495,22951,-1.356208653,18,2000,247
496,22952,-5.963656962,18,2000,947
497,22953,0.241524874,18,2000,298
498,22954,-0.677497157,18,2000,625
499,22955,-4.799416723,18,2000,1782
500,22956,1.532505525,18,2000,390
501,22957,-1.033293629,19,2000,551
502,22958,0,19,2000,1
503,22959,-7.854891681,19,2000,1342
504,22960,-1.435901667,19,2000,1580
505,22961,1.873148015,19,2000,367
506,22962,-19.44385375,19,2000,1654
507,22963,-1.374162153,19,2000,214
508,22964,-0.644666113,19,2000,1235
509,22965,-3.371168912,19,2000,361
510,22966,-0.136549426,19,2000,1089
511,22967,-0.890202536,19,2000,327
512,22968,-2.900380777,19,2000,382
513,22969,-8.773002975,19,2000,1274
514,22970,0.169371875,19,2000,192
515,22971,-4.127301083,19,2000,983
516,22972,-6.673980424,19,2000,1361
517,22973,0.011406847,19,2000,192
518,22974,0.707339236,19,2000,401
519,22975,-2.923340716,19,2000,4396
520,22976,-9.251687569,19,2000,1515
521,22977,-15.39230862,19,2000,4589
522,22978,-2.456296026,19,2000,266
523,22979,-2.521274947,19,2000,333
524,22980,-5.333250473,19,2000,1461
525,22981,0.2193,19,2000,20
526,22982,-1.836781654,19,2000,229
527,22983,-1.807821927,19,2000,642
528,22984,-6.909726068,19,2000,566
529,22985,-0.20808489,19,2000,605
530,22986,-1.252950384,19,2000,615
531,22987,-3.371436363,19,2000,106
532,22988,0.426665961,19,2000,226
533,22989,1.020702521,19,2000,131
534,22990,3.187828318,19,2000,1004
535,22991,3.777916369,19,2000,1044
536,22992,-2.178215474,19,2000,569
537,22993,2.317764122,19,2000,372
538,22994,-1.479974211,19,2000,1098
539,22995,0.013867505,19,2000,96
540,22996,-0.049758792,19,2000,116
541,22997,-2.658246433,19,2000,360
542,22998,-3.120689218,19,2000,261
543,22999,-2.83916849,19,2000,501
544,23000,1.471892137,19,2000,237
545,23001,-28.03329661,19,2000,1886
546,23002,-2.519155636,19,2000,1441
547,23003,0.250402903,19,2000,380
548,22102,7.916312885,2,2000,1032
549,22103,-7.793932668,2,2000,1902
550,22104,-1.872345324,2,2000,567
551,22105,3.014822147,2,2000,191
552,22106,0.881589114,2,2000,187
553,22107,3.162257166,2,2000,209
554,22108,4.455826917,2,2000,1255
555,22109,-1.551812341,2,2000,513
556,22110,-0.938498012,2,2000,1125
557,22111,-1.580854798,2,2000,848
558,22112,-1.199753416,2,2000,870
559,22113,-2.949062219,2,2000,369
560,22114,-1.267733543,2,2000,694
561,22115,-3.709716468,2,2000,1640
562,22116,0.253672886,2,2000,99
563,22117,-0.99347673,2,2000,375
564,22118,-7.074021061,2,2000,1767
565,22119,4.15520161,2,2000,765
566,22120,2.130704016,2,2000,174
567,22121,0.22564479,2,2000,58
568,22122,-0.615301045,2,2000,1382
569,22123,-0.50539922,2,2000,84
570,22124,0.220670385,2,2000,170
571,22125,-0.631434827,2,2000,216
572,22126,-0.450191593,2,2000,584
573,22127,-6.936711735,2,2000,4547
574,22128,-2.890331633,2,2000,580
575,22129,0.938770354,2,2000,598
576,22130,0.239633005,2,2000,505
577,22131,-0.462623547,2,2000,457
578,22132,-2.236439219,2,2000,718
579,22133,1.820174668,2,2000,420
580,22134,0,2,2000,9
581,22135,-4.157248272,2,2000,1524
582,22136,-1.806684147,2,2000,655
583,22137,-0.074630648,2,2000,326
584,22138,1.510742663,2,2000,315
585,22139,0.239731259,2,2000,244
586,22140,-2.725957644,2,2000,806
587,22141,0.31617301,2,2000,358
588,22142,-0.816636532,2,2000,126
589,22143,1.573805769,2,2000,593
590,22144,-3.759688339,2,2000,1105
591,23004,0,20,2000,1
592,23005,-1.304069414,20,2000,1261
593,23006,-5.134777752,20,2000,1260
594,23007,-2.760586457,20,2000,440
595,23008,-0.806891236,20,2000,896
596,23009,-0.318507795,20,2000,191
597,23010,-5.426397783,20,2000,873
598,23011,-0.20246432,20,2000,211
599,23012,-2.309105031,20,2000,549
600,23013,-4.619230325,20,2000,1496
601,23014,-1.373502195,20,2000,204
602,23015,-2.293196263,20,2000,820
603,23016,0.323322288,20,2000,290
604,23017,-1.270268782,20,2000,686
605,23018,-2.738395708,20,2000,443
606,23019,-2.270294003,20,2000,826
607,23020,-4.448807935,20,2000,1074
608,23021,0.886492712,20,2000,435
609,23022,-1.239686493,20,2000,507
610,23023,-5.93353721,20,2000,1140
611,23024,1.109633511,20,2000,176
612,23025,-0.360213257,20,2000,163
613,23026,-1.79291655,20,2000,1807
614,23027,-2.465314863,20,2000,398
615,23028,-6.236578029,20,2000,941
616,23029,-4.975956375,20,2000,1639
617,23030,0.093092491,20,2000,3677
618,23031,0.657352118,20,2000,79
619,23032,0.534210547,20,2000,269
620,23033,0.308829482,20,2000,301
621,23034,3.147763441,20,2000,615
622,23035,-3.293370486,20,2000,1459
623,23036,-0.881719823,20,2000,644
624,23037,0.450585004,20,2000,490
625,23038,-0.079318936,20,2000,1011
626,23039,-5.071397218,20,2000,763
627,23040,-4.592877685,20,2000,1034
628,23041,-1.967148435,20,2000,573
629,23042,-0.138335271,20,2000,229
630,23043,0,20,2000,8
631,23044,-2.459269195,20,2000,439
632,23045,1.148439716,20,2000,538
633,23046,0.224108887,20,2000,384
634,23047,1.453853694,20,2000,1321
635,23048,-9.301697134,20,2000,1094
636,23049,0.222025086,20,2000,92
637,23050,0.734570723,20,2000,90
638,23051,-1.187308975,20,2000,182
639,23052,0.210861587,20,2000,240
640,23053,-1.803681571,20,2000,312
641,23054,-0.771545257,20,2000,159
642,23055,-1.071313243,20,2000,120
643,23056,-2.110581478,20,2000,361
644,23057,0.84409149,20,2000,199
645,23058,0,21,2000,16
646,23059,-17.58767568,21,2000,2445
647,23060,1.553059551,21,2000,1394
648,23061,-7.926026129,21,2000,924
649,23062,1.753913334,21,2000,781
650,23063,0.245845653,21,2000,901
651,23064,0.878903738,21,2000,762
652,23065,3.342252867,21,2000,1084
653,23066,-1.341103367,21,2000,788
654,23067,2.557243777,21,2000,297
655,23068,0.399190297,21,2000,328
656,23069,-1.866207332,21,2000,324
657,23070,-7.716009072,21,2000,1719
658,23071,2.622231604,21,2000,1467
659,23072,-3.092776877,21,2000,280
660,23073,0.730736673,21,2000,574
661,23074,-1.91027301,21,2000,697
662,23075,0.891972904,21,2000,253
663,23076,-1.397190911,21,2000,683
664,23077,-15.40781249,21,2000,1652
665,23078,-6.117053594,21,2000,1009
666,23079,-3.206825302,21,2000,2079
667,23080,-0.192719965,21,2000,484
668,23081,-3.550233827,21,2000,286
669,23082,-17.0426132,21,2000,3109
670,23083,0.946216922,21,2000,535
671,23084,0.327153108,21,2000,293
672,23085,-7.955798638,21,2000,2008
673,23086,1.00436185,21,2000,962
674,23087,1.165295136,21,2000,254
675,23088,-0.432328772,21,2000,583
676,23089,1.858132596,21,2000,1649
677,23090,0,21,2000,6
678,23091,0.333510933,21,2000,247
679,23092,1.461024259,21,2000,238
680,23093,-3.156612857,21,2000,1737
681,23094,1.667362781,21,2000,458
682,23095,-0.457784418,21,2000,145
683,23096,0.408018888,21,2000,118
684,23097,-0.538223745,21,2000,374
685,23098,0.631347605,21,2000,166
686,23099,-0.279747673,21,2000,255
687,23100,-3.304115972,21,2000,613
688,23101,1.183021134,21,2000,921
689,23102,0.01333066,21,2000,646
690,23103,1.391219044,21,2000,394
691,23104,-4.028165871,21,2000,2137
692,23105,-2.032827118,21,2000,704
693,23106,0.276070632,21,2000,242
694,23107,2.524851917,21,2000,1470
695,23108,-2.727953511,21,2000,408
696,23109,2.279164063,21,2000,1677
697,23110,0,22,2000,13
698,23111,0.785298777,22,2000,339
699,23112,-2.173110406,22,2000,600
700,23113,-1.479236569,22,2000,186
701,23114,-6.236736185,22,2000,1307
702,23115,-2.181424544,22,2000,294
703,23116,0.326629406,22,2000,206
704,23117,-0.618142441,22,2000,177
705,23118,-0.941522476,22,2000,253
706,23119,0.032938232,22,2000,290
707,23120,-6.311431031,22,2000,1968
708,23121,-3.654115092,22,2000,841
709,23122,-0.437327623,22,2000,181
710,23123,-1.416902068,22,2000,432
711,23124,-2.253783455,22,2000,235
712,23125,3.70095733,22,2000,1049
713,23126,-5.025614917,22,2000,775
714,23127,-4.536121655,22,2000,2446
715,23128,1.09770019,22,2000,640
716,23129,-0.476702193,22,2000,945
717,23130,-3.705016907,22,2000,1149
718,23131,-2.642260187,22,2000,3586
719,23132,-1.418394189,22,2000,238
720,23133,-7.801954449,22,2000,585
721,23134,-0.185847572,22,2000,479
722,23135,-0.420087491,22,2000,10
723,23136,0.25292534,22,2000,166
724,23137,0.85607005,22,2000,250
725,23138,0.115462026,22,2000,1360
726,23139,0.803897978,22,2000,1702
727,23140,-2.007676643,22,2000,174
728,23141,0.485098313,22,2000,373
729,23142,5.775625745,22,2000,1505
730,23143,0.008710886,22,2000,342
731,23144,-3.497909038,22,2000,121
732,23145,0.137534767,22,2000,173
733,23146,-1.091049854,22,2000,383
734,23147,-1.629630899,22,2000,349
735,23148,1.918558043,22,2000,363
736,23149,3.665268845,22,2000,514
737,23150,-0.064566271,22,2000,623
738,23151,-1.000067754,22,2000,284
739,23152,0.416659284,22,2000,777
740,23153,-3.387372862,22,2000,680
741,23154,0,23,2000,227
742,23155,0,23,2000,7
