"","RMSE h:3","hit h:3"
"perc_dif.zeit3.economic",0.0483308739189085,0.581196581196581
"var_perc_nword.zeit3",0.0483888881838596,0.606837606837607
"perc_dif.zeit.economic",0.0484110693681357,0.623931623931624
"kur_perc_nword.zeit3.economic",0.0484179990938684,0.581196581196581
"kur_rnvalue.zeit",0.048436668323601,0.598290598290598
"var_rnvalue.zeit.economic",0.0484408519134715,0.572649572649573
"MTI_DE_all",0.0486922171070387,0.555555555555556
"rvalue.zeit3.economic",0.0488746040826601,0.623931623931624
"MTI_DE_Gegenwart",0.0488777345178395,0.572649572649573
"var_perc_pword.zeit3.economic",0.0492569516687446,0.572649572649573
"MTI_all_Zukunft",0.0492810228568233,0.581196581196581
"MTI_all_Klima",0.0493208460292068,0.606837606837607
"var_perc_pword.zeit.economic",0.0495532596157479,0.555555555555556
"var_rpvalue.zeit.economic",0.049583637010717,0.564102564102564
"CA",0.0495851238747767,0.538461538461538
"kur_rvalue.zeit3.economic",0.0496146588058044,0.606837606837607
"rnvalue.zeit.economic",0.0497288761775271,0.555555555555556
"var_perc_dif.zeit3.economic",0.0497651661186699,0.564102564102564
"nword.zeit.economic",0.0497816757704027,0.487179487179487
"nword.zeit",0.0497991602400464,0.521367521367521
"kur_perc_nword.zeit",0.0498539789716619,0.564102564102564
"MTI_all_all",0.0499153529819638,0.58974358974359
"var_rpvalue.zeit3",0.0499450711293333,0.512820512820513
"var_rnvalue.zeit3",0.0499506566864255,0.452991452991453
"AR",0.0499774351855524,0.623931623931624
"pvalue.zeit.economic",0.0499962303145467,0.547008547008547
"kur_rpvalue.zeit3",0.0500023998316152,0.572649572649573
"gfk",0.0500647355750367,0.564102564102564
"kur_perc_pword.zeit.economic",0.050110305174163,0.64957264957265
"perc_dif.zeit",0.0501696322766981,0.564102564102564
"idio.MTI_all_Zukunft",0.050228996581258,0.564102564102564
"rvalue.zeit",0.0502676786201444,0.572649572649573
"MTI_all_Konjunktur",0.0503224261155353,0.623931623931624
"nnword.zeit",0.0503411726223305,0.47008547008547
"kur_perc_dif.zeit3",0.0503451094496508,0.564102564102564
"nvalue.zeit",0.050389184945253,0.487179487179487
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.0504763057060428,0.58974358974359
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.0504774216089571,0.58974358974359
"perc_pnword.zeit.economic",0.0505001060194373,0.547008547008547
"nvalue.zeit.economic",0.0506091302696275,0.512820512820513
"idio.MTI_DE_Gegenwart",0.0506125233305595,0.581196581196581
"kur_rpvalue.zeit",0.0506854460964256,0.581196581196581
"kur_perc_pnword.zeit.economic",0.0507554848175277,0.606837606837607
"kur_rnvalue.zeit.economic",0.0508257913658567,0.623931623931624
"MTI_all_Steuerpolitik",0.0509519359262437,0.598290598290598
"idio.MTI_DE_Konjunktur",0.0509724163383181,0.512820512820513
"rnvalue.zeit",0.0509898602248751,0.521367521367521
"MTI_DE_Konjunktur",0.0510604207689878,0.521367521367521
"MTI_DE_Zukunft",0.0510843087559736,0.521367521367521
"ex",0.051133749523175,0.658119658119658
"idio.MTI_DE_Klima",0.0512656597426074,0.581196581196581
"npword.zeit3",0.0513766057325304,0.58974358974359
"kur_perc_nword.zeit.economic",0.0513919472004391,0.58974358974359
"idio.MTI_DE_all",0.0514708303062546,0.572649572649573
"kur_rvalue.zeit.economic",0.0516933212414231,0.572649572649573
"idio.MTI_DE_Zukunft",0.0518311061992578,0.581196581196581
"kur_rvalue.zeit",0.0518627654386856,0.581196581196581
"nnword.zeit.economic",0.052030046204941,0.495726495726496
"kur_perc_nword.zeit3",0.0520909528569446,0.598290598290598
"idio.MTI_all_Gegenwart",0.0522058956398917,0.564102564102564
"kur_rpvalue.zeit3.economic",0.052221952337126,0.623931623931624
"nword.zeit3",0.0522859782384104,0.581196581196581
"long.rate",0.0523936535861067,0.521367521367521
"perc_pword.zeit",0.0524714279881762,0.521367521367521
"kur_rnvalue.zeit3.economic",0.0525047701992002,0.572649572649573
"trade.bal",0.0525082819692324,0.615384615384615
"perc_nword.zeit3.economic",0.0526560930821454,0.64957264957265
"pvalue.zeit3",0.0526671554826215,0.58974358974359
"idio.MTI_all_Klima",0.052704431074992,0.58974358974359
"idio.MTI_all_all",0.0527110752684163,0.572649572649573
"kur_perc_dif.zeit3.economic",0.052780881311092,0.623931623931624
"kur_perc_dif.zeit.economic",0.0528047631823107,0.581196581196581
"nnword.zeit3.economic",0.052906830675438,0.581196581196581
"nvalue.zeit3",0.0529771774396146,0.564102564102564
"perc_pnword.zeit",0.0530413644468858,0.564102564102564
"kur_rnvalue.zeit3",0.0532208122969035,0.581196581196581
"idio.MTI_all_Steuerpolitik",0.0532323124526241,0.606837606837607
"idio.MTI_DE_Steuerpolitik",0.0533550936380696,0.564102564102564
"nvalue.zeit3.economic",0.0534567150805955,0.598290598290598
"MTI_DE_Steuerpolitik",0.0534993427888587,0.564102564102564
"perc_nword.zeit",0.0535723928690986,0.555555555555556
"kur_rpvalue.zeit.economic",0.0538346630046652,0.598290598290598
"u",0.0539234660062885,0.598290598290598
"var_rpvalue.zeit3.economic",0.0541352874787827,0.52991452991453
"perc_pword.zeit3",0.054358144792048,0.581196581196581
"perc_nword.zeit3",0.054476167103254,0.547008547008547
"im",0.0545523386255116,0.623931623931624
"empl",0.0546626771957588,0.538461538461538
"rnvalue.zeit3.economic",0.0549009295089282,0.58974358974359
"nnword.zeit3",0.0549210202602662,0.504273504273504
"npword.zeit3.economic",0.0549624875058755,0.58974358974359
"nword.zeit3.economic",0.0551819843060232,0.547008547008547
"perc_pnword.zeit3.economic",0.0562463245799126,0.581196581196581
"pvalue.zeit3.economic",0.0565012205749566,0.547008547008547
"perc_pnword.zeit3",0.0596902809533417,0.538461538461538
"rnvalue.zeit3",0.0598266648617671,0.461538461538462
"var_rnvalue.zeit3.economic",0.0603040567119015,0.615384615384615
"perc_pword.zeit.economic",0.0614286145834499,0.547008547008547
"perc_pword.zeit3.economic",0.0697498089267048,0.547008547008547
