Title;Abschnitt;Text;Link
Finanzkrise: Deutsche Bank meldet Milliardenverlust | ZEIT ONLINE;4;Am Mittwoch einigte sich das Bankhaus auch mit der Post auf die neuen Bedingungen zur Übernahme der Postbank. Die Deutsche Bank erwirbt demnach in einem ersten Schritt einen Anteil von 22,9 Prozent an der Postbank, im Gegenzug erhält die Post, die zu 30,5 Prozent der staatlichen Kreditanstalt für Wiederaufbau gehört, acht Prozent der Deutsche-Bank-Aktien.;http://www.zeit.de/online/2009/03/deutsche-bank-postbank-uebernahme/komplettansicht?print=true
Finanzkrise: Deutsche Bank meldet Milliardenverlust | ZEIT ONLINE;5;Die Post soll die Aktien marktschonend veräußern können. Zugleich zeichnet das Frankfurter Institut eine Pflichtumtauschanleihe der Deutschen Post, die nach Ablauf von drei Jahren inklusive Zinsen in rund 27,4 Prozent der Aktien der Postbank getauscht werden soll. Für die verbliebenen Anteilsscheine bestünden weiterhin Kauf- und Verkaufsoptionen.;http://www.zeit.de/online/2009/03/deutsche-bank-postbank-uebernahme/komplettansicht?print=true
Finanzkrise: Deutsche Bank meldet Milliardenverlust | ZEIT ONLINE;6;Der Barwert der Transaktion entspreche 4,9 Milliarden Euro, teilten die beteiligten Parteien am Mittwoch weiter mit.;http://www.zeit.de/online/2009/03/deutsche-bank-postbank-uebernahme/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;1;Das neue Jahr beginnt alles andere als suboptimal. Die Stimmung stimmt. Was eben noch Horror war, ist nun hoffnungsvolle Zukunft. Die Arbeitslosigkeit steigt langsamer, die Wachstumgsprognosen verfestigen sich auf ermutigende 1,5 Prozent. Offenbar hat die Bundeskanzlerin mit ihrer Neujahrsansprache den richtigen Ton getroffen. Ihr Doppelklick auf die Bundesregierung selbst, diese sei an die Arbeit gegangen und habe sich an die Arbeit gemacht, demonstriert  dass wenigstens das Kabinett Arbeit gefunden hat. Dass es sich sogar um mittelfristig sichere Arbeitsplätze handelt, verdeutlicht das fest im Blick fixierte Ziel, unser Land in zehn Jahren wieder an die Spitze Europas zu führen.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;2;Denn trotz der wohltuenden Aussicht auf die Fußballweltmeisterschaft schon in diesem Jahr, an der wir mit der ganzen Welt ein Fest feiern können, das sich aus der Sicht der Awacs-Aufklärer gewiss putzig ausnimmt, weiß die Kanzlerin: Wenn wir … das Problem Nummer eins, die erschreckend hohe Arbeitslosigkeit in den Griff bekommen wollen, dann müssen wir noch mehr als bisher tun. Und auch hier ist guter Rat nicht teuer: Wir sollten uns an eine einfache Weisheit erinnern, sie lautet: Arbeit braucht Wachstum und Wachstum braucht Freiheit. Ein Satz wie aus Brechts Buch der Wendungen, in dem der Dichter sozioökonomische Klassiker des Sozialismus in fernöstliches Weisheitsgewand hüllte. Dialektisch geschult, hüllt die Kanzlerin ihrerseits kapitalistische Tradition ins sozialistische Gewand. Doch trägt oder trügt die Hoffnung, durch Wachstum Arbeit zu sichern, das heißt durch entgrenzten Kapitalismus sozialistische Versprechen einzulösen?;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;3;Die Vorstellung, dass wirtschaftliche Güter beliebig vermehrbar sind, war der älteren Ökonomie völlig fremd. Indem ich reich bin, mache ich andere, die ich vielleicht gar nicht kenne, arm, notiert der erfolgreiche Florentiner Kaufmann Giovanni Rucellai in seinen Ricordanze um 1450. Für ihn steht fest: der materielle Vorrat der Welt ist im Prinzip begrenzt. An sich müsste daher alles allen gehören. Sparsamkeit, Kontrolle waren somit höchstes Gebot jedweder Wirtschaftsführung dieser auf dem aristotelisch-ptolemäischen Weltbild basierenden Ökonomie.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;4;Die kopernikanische Wende veränderte auch den Wirtschaftshabitus. Der Blick auf die Unendlichkeit der Welten, wie Giordano Bruno formulierte, sowie auf die unendliche Gnade Gottes, wie zuvor schon Luther ahnte, befeuern Fantasien über die Unbegrenztheit der Güter. Kolonialismus, Exotismus, Schatzträume und am Ende harte Arbeit und diversifiziertes Kapital besorgen die Illusion grenzenloser Vermehrbarkeit materieller Werte.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;5;Doch das alles ist noch kein Wachstum. Es fehlt die systematische Verstetigung. Diese liefert erst Adam Smith auf der Basis einer neuen Anthropologie. Wie Albert Hirschmann glänzend nachgewiesen hat, verwandelt die unsichtbare Hand in Smiths Konzept erst dann Eigeninteresse des Einzelnen in Gemeinwohl, wenn dieses Interesse sich moralisch befreit hat von den ungezügelten Leidenschaften des materialistischen Egoismus. Der Quell allen Wachstums sprudelt damit in der unerschöpflichen Tiefe des Menschen. Wirtschaftliches Wachstum wird von der äußeren Welt abgezogen und in die innere des moralisch durchgearbeiteten Menschen verlegt – begrenzt durch Kultur, Erziehung, Moral, Lebensführung, und damit ökonomisch unendlich.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;6;Die scharfe Trennung zwischen Leidenschaft und Interesse markiert zugleich die Verwandlung der älteren moralischen Ökonomie in eine autonome Ökonomie, die, gegründet auf Kultur, Gewinn in Kapital transformiert und damit eine idealtypisch unendliche Zirkulation von Produktion, Kapital und Produktivität schafft, die den bekannten Namen Kapitalismus trägt. Dieses Wirtschaftssystem ist ganz und gar auf Wachstum angelegt. Ohne Wachstum kein Kapitalismus und vice versa.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;7;Allerdings – so der erste umfassend argumentierende Theoretiker des Wachstums, John Stuart Mill, 1848 – folgt dieses Prinzip dem Gesetz der energetischen Sparsamkeit: Es sucht in gleichem Maße gesteigerte Produktion und minimierte Arbeitsleistung. Schon Erhalt der Produktionsquote bei verringerter Arbeitsleistung ist Wachstum. Damit entdeckte Mill das Gesetz der Produktivitätssteigerung im Wirtschaftswachstum. Ziel des Wachstums ist es also nicht, Arbeitsplätze zu schaffen! Keine Rede davon auch im Standardwerk der neoklassischen Wachstumstheorie, in W. Arthur Lewis’ Theory of Economic Growth. Auch der individuelle Wohlstand ist nicht Ziel des Wachstums: Es ist durchaus denkbar, dass die Produktion wächst und dennoch die Masse der Bevölkerung ärmer wird, vermerkt Lewis lakonisch. Und noch ein bemerkenswerter Satz aus seiner Feder: Wachstum kann die Wirkung haben, stabile soziale Beziehungen zu zerstören, die ökonomische Gier anzureizen und zu sozialen Konflikten, Rassen- und religiösen Unruhen zu führen.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;8;Wozu denn überhaupt Wachstum? Allein um höhere Gewinne zu erzielen und damit die Wahlmöglichkeiten für wirtschaftliche und soziale Entscheidungen zu erhöhen, antwortet Lewis. Zwischen Wachstum und neuen Arbeitsplätzen steht somit eine sozio-ökonomische Entscheidung. Diese könnte auch lauten: organisatorische und technologische Modernisierung, Anlage auf dem Finanzmarkt, Rücklage, Gewinnentnahme et cetera. Unbegrenztes Wachstum müsste aber am Ende auch die Entscheidung zur Schaffung neuer Arbeitsplätze wachsend wahrscheinlich machen.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;9;Unbegrenztes Wachstum hat jedoch inzwischen einige bedeutsame Einreden erfahren. Die erste stammt bekanntlich von Karl Marx. Er weist auf den Widerspruch zwischen den Interessen von Kapital und Arbeit hin. Sehr gut hat Marx seinen Smith verstanden. Doch er teilt nicht dessen aufklärerische rational choice- Einschätzung des Interesses und des ihm nach Smith innewohnenden Vermögens, dem Gefangenendilemma – also dem Widerspruch konkurrierender Interessen – zu entkommen. Daher rührt auch die zynische Rhetorik der Marxschen Einrede, die nicht müde wird, den halunkenhaften Charakter des Kapitalisten zu unterstreichen. Zurück zur Leidenschaft, will diese Rhetorik sagen.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;10;Das ist zwar richtig und wichtig, aber – wie Marx selbst weiß – nicht wesentlich. Der Widerspruch vielmehr ist objektiv, bezieht sich auf die systematische Steigerung der Produktivität und die dynamische Verringerung der Produktionskosten. Die Heuschrecke macht eben noch keine Krise. Diese entsteht vielmehr – so Marx – durch die Tendenz des kapitalistischen Wachstums, Arbeit abzuschaffen und damit den Arbeiter zu enteignen – ihn arbeitslos zu machen. Sparen wir uns den posthistorischen oder auch revolutionären Marx, der daraus dann die Vision einer von Arbeitsmühen befreiten Gesellschaft gewinnt. Sparen wir uns auch die Einrede der Meadows-Studie über die Grenzen des Wachstums, die, von einem postkopernikanischen Weltbild ausgehend, die Begrenztheit energetischer Ressourcen, der holistisch betrachteten Natur überhaupt betont. Tatsächlich redet die Studie an der anthropologischen Wende der Ökonomie nach Smith vorbei. Ganz folgerichtig hat die Antwort auf Meadows mit der Ökonomie der Nachhaltigkeit die Ressourcenfrage in neue Wachstumsdynamik umgemünzt und ebenso folgerichtig mit einer neosmithschen Moral individueller Askese und Selbstkontrolle verbunden.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;11;Die von Marx beobachtete Tendenz zur Abschaffung der Arbeit als systemischer Widerspruch des Wachstums hat hingegen neues Interesse gefunden. Die Neuentdeckung der Produktivkraft Wissen und eine Reihe besorgter sozioökonomischer Analysen über die Folgen der dritten industriellen Revolution im Kontext der Globalisierung wie etwa Jeremy Rifkins Studie Das Ende der Arbeit und ihre Zukunft zeichnen das eher düstere Bild eines epidemischen Wegbrechens klassischer produktiver Arbeitsfelder auch ganz unabhängig von der ohnehin (nur selten zutreffenden) globalen Arbeitskonkurrenz.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;12;Verschärft werden entsprechende Analysen durch neue Dynamiken des Finanzkapitals. Hier drohen nicht nur Franz Münteferings Heuschrecken, sondern neue Gewinnmargen, die durch die Verschiebung vom traditionellen Bilanzgewinn zum Cash-Flow Investitionen jeder Art – auch in Arbeit – unter den Vorbehalt möglicher Ausschüttung an die Anteilseigner stellen. Damit sind die Nester der Heuschrecken förmlich Teil der Produktion geworden.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;13;Weniger Heuschrecke als Maulwurf sieht Max Webers Bürokratiediagnose, die neben Wirtschaft als Schicksal der Moderne ihr Ausgeliefertsein an Anonymisierung und wuchernde Verwaltung setzt. Damit ahnte er Verantwortung ohne Verantwortungsethos, Entscheidungsstrukturen ohne persönliches Risiko, fingierte Erfolge als Spekulationshausse und Wachstum als Börsenblase durchaus voraus.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;14;Dass bereits unter seinen Augen eine neue ökonomische Klasse entstand, entging ihm jedoch: die Manager. Ihr Aufstieg beschleunigte den Prozess der Deprofilierung und Anonymisierung oder besser: Er wurde zum Symptom dieses Prozesses, der inzwischen längst nicht nur die Großbetriebe, sondern auch die mittelständische Wirtschaft erfasst hat. Der Lebensstil dieser neuen Klasse wurde bereits vor mehr als einem halben Jahrhundert von Edward G. Robinson in seriellen Hollywood-Produktionen als Mafia-Stil persifliert: blonde überschlanke Frauen, riesige schwarze Limousinen – heute am besten im Ranger-Look–, Verachtung literarischer Kultur, dafür ostentative Sportbesessenheit und ebenso lautstarke wie unerschöpfliche Konsumbereitschaft markieren den sozialen Charme dieser Gruppe. Dazu gehört die ausgeprägte Fähigkeit zur Selbstbedienung.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;15;Doch es geht nicht um persönliche Schwächen – mögen sie wie in einigen jüngsten Fällen auch abstoßend sein. Es geht darum, dass diese Zwischenklasse einen Strukturwandel markiert: die zunehmende Virtualisierung der Ökonomie. Die soeben noch sicheren Maßstäbe über wertschaffende Prozesse und Bilanzgrößen verflüchtigen sich. Übernahmen drohen von allen Seiten, selbst von solchen, die man eben noch selbst übernehmen wollte. Wer in solcher Lage in riskante Arbeitsplätze investiert, könnte schon morgen tot sein. Nur Abbau von Arbeitsplätzen garantiert das Überleben – zumindest bei Börse, Kapitalmarkt und Weltbank.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;16;Damit sind wir im Zentrum der Aporie: Ohne Wachstum keine Ökonomie, die diesen Namen verdient – also keine kapitalistische –, außerhalb dieser Ökonomie keine Arbeit, gegen die sich die Wachstumsdynamik vernichtend wendet.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;17;Auf diese verhängnisvolle Aporie reagiert die Gesellschaft mit dem Appell an alte Werte. Zurück zu Adam Smith, zur Erneuerung von unternehmerischem Risiko, persönlichem Einsatz und persönlicher Charakterbildung. Zurück zum Ausgangspunkt, zum kulturell geläuterten Interesse des Homo oeconomicus. Und für alle gilt: Zurück zu den vermeintlich verloren gegangenen Tugenden Disziplin, Fleiß, Selbstverantwortung. Sekundärtugenden, hatte Oskar Lafontaine einst gespottet und damit nicht nur seinen Parteiaustritt gleichsam historisch vorbereitet, sondern auch den Finger in die Wunde gelegt: Die Primärtugend des Arbeitnehmers ist der Lohnverzicht. Seine Selbstverantwortung gipfelt in der Übernahme der Sozialkosten. Dann gibt es auch Arbeit. Denn dass Wachstum nicht nur Arbeit vernichtet, sondern auch Arbeit schafft, steht ja außer Zweifel.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;18;Nur – welche Art von Arbeit? Die zentralen Wachstumsfaktoren – Wissenschaft und Organisation – splitten nämlich das Arbeitsangebot: Es wachsen sowohl hoch qualifizierte wie hoch spezialisierte Bereiche, es wächst aber auch der informelle Sektor – Schwarzarbeit und Reproduktion. Und dies geschieht keineswegs allein deswegen, weil diese Arbeiten vermeintlich zu teuer sind, also sich der globalen Billigkonkurrenz erwehren müssen, sondern auch weil eine ganze Reihe von Tätigkeiten nur noch als Schattenarbeiten ausgeführt werden können. Warum? Da sie zu den bestehenden formalisierten Konditionen keinen Markt finden. Dann hilft auch kein Appell an den Kapitalisten, er möge seiner sozialen Pflicht genügen und Arbeit schaffen. So möchte man uns nun auf das Vorbild USA einschwören, das Wachstum und sichtbare, besteuerte und sozialversicherte, Arbeit vermeintlich am gelungensten verbindet.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;19;Was sind die Kosten dieses Modells? Keine Frage – hohe Defizite der sozialen Infrastruktur: unzureichende Krankenversicherung für ein Viertel der Bevölkerung, die höchste Kindersterblichkeit der Industrieländer, die höchste Analphabetenrate der Industrieländer, die höchste Schulabbrecherquote der Industrieländer, die höchste Obdachlosenquote in städtischen Ballungsgebieten der Industrieländer. Dies alles vor dem Hintergrund einer gigantischen Staatsverschuldung, die Sozialinterventionen – auch wenn man sie wollte – faktisch verhindert. Ist das ein taugliches Vorbild?;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;20;Doch auch die deutsche Staatsverschuldung ist zu hoch. Richtig, doch der deutsche Staat ist im Gegensatz zu den USA bei den eigenen Bürgern verschuldet: die Privatisierung hat gleichsam bereits stattgefunden. Hauptaufgabe müsste es also sein, die parasitäre Arbeit, die vom Wachstum geschaffen wurde, in die Gesellschaft zurückzuführen und den bestehenden gesellschaftlichen – nicht staatlichen – Reichtum dafür zu nutzen.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;21;Dieser Weg ist längst von den Sozialwissenschaften vorgedacht. Es bedarf allerdings großen politischen Mutes, ihn zu verwirklichen. Der Umbau der Kooperation zwischen Wirtschaft, Gesellschaft und Staat zugunsten eines gesellschaftlichen Entscheides, dass Wachstum auch Arbeit schaffe, kann sich nicht mit Appellen an die Wirtschaft begnügen. Er muss die Konditionen ändern. Die Ecksteine eines solchen Umbaus lauten daher: Steuerentlastung von Arbeit und Investitionen in Arbeit, substanzielle Besteuerung aller wertschöpfenden Prozesse – sowohl des Konsums bei Wahrung sozialstaatlicher Grundsätze wie des vagierenden Kapitals –, Öffnung der Grenzen für Waren und Arbeit erst im Gleichschritt steuerlicher Globalerfassung des flüchtigen Kapitals, Stärkung der Staatsinterventionen zugunsten Arbeit schaffender Maßnahmen.;http://www.zeit.de/2006/03/Wachstum/komplettansicht?print=true
Arbeitsmarkt: Immer mehr ist immer weniger | ZEIT ONLINE;22;So hat die Bundeskanzlerin durchaus Recht, wenn sie fordert: Freiheit für Wachstum. Doch um Wachstum auf Arbeit und Staatseinnahmen zu lenken, braucht es Regulierung. Diese Balance ist die Kunst der Politik;
Arbeitsmarkt: Ende der Flitterwochen | ZEIT ONLINE;1;Es gibt Dinge im Leben, die genießt man, gerade weil sie nicht ewig dauern. Flitterwochen zum Beispiel sind auch deswegen so schön, weil sie endlich sind. Und frisch ernannte Regierungen und ihre Wähler erleben oft so etwas wie einen Honeymoon : Man blinzelt sich freundlich an und sieht über Schwächen hinweg. Selten ist ein Regierungschef so stark wie in den Wochen, in denen der Souverän ihm gerade erst die Macht verliehen hat, nie ist eine Opposition so schwach – und nie ist die Bereitschaft der Öffentlichkeit so groß, den Neuen eine Chance zu geben. Rot-Grün war da nur die Ausnahme zur Regel, weil die Regierung Schröder besonders chaotisch agierte.;http://www.zeit.de/2006/06/Kolumne_06_neu/komplettansicht?print=true
Arbeitsmarkt: Ende der Flitterwochen | ZEIT ONLINE;2;Die Regierung von Angela Merkel hat am Dienstag dieser Woche etwas von der Unschuld des Anfängers verloren. Die Zahl der Arbeitslosen klettert wegen des besonders harten Winters und einer hohen Zahl von Frühverrentungen wieder über fünf Millionen. Das sind erstmals Merkels Arbeitslose: Von ihr werden jetzt mehr Antworten zur Beschäftigungskrise verlangt als bisher. Zwar hat die neue Regierung zunächst einiges richtig gemacht. Das Wachstumsprogramm wird helfen. Die Entscheidung, vor neuen Arbeitsmarktreformen die Hartz-Gesetze wirken zu lassen, ist klug. Viel mehr könnte die reformgebeutelte Arbeitsverwaltung momentan nicht umsetzen.;http://www.zeit.de/2006/06/Kolumne_06_neu/komplettansicht?print=true
Arbeitsmarkt: Ende der Flitterwochen | ZEIT ONLINE;3;Was fehlt, ist aber ein Signal, dass die neue Regierung ihre Mehrheiten in Bundestag und Bundesrat wirklich für Veränderungen nutzen will. Die Zustimmung der ersten Wochen ist verführerisch: Bisher hat die Regierung vor allem Geld ausgegeben und wenig Unbequemes angekündigt. Wenn solche Wohlfühl-Politik vom Wähler begeistert aufgenommen wird, ist die Versuchung groß, dabei zu bleiben. Es wäre nicht das erste Mal, dass eine Regierung hofft, die Konjunktur werde die Probleme schon für sie richten. Gerhard Schröder nannte das »Regieren mit ruhiger Hand«.;http://www.zeit.de/2006/06/Kolumne_06_neu/komplettansicht?print=true
Arbeitsmarkt: Ende der Flitterwochen | ZEIT ONLINE;4;Besonders unklar ist die Haltung von CDU und CSU. Angela Merkel redet von Mindestlöhnen, ihr Fraktionschef Volker Kauder will eine Gesundheitsreform ohne Belastungen für die Versicherten, und Sachsen-Anhalts Ministerpräsident Wolfgang Böhmer rückt von der geplanten Erhöhung der Mehrwertsteuer ab. Gibt es die Reformpartei aus dem vergangenen Wahlkampf noch? Ein Großteil von CDU und CSU hat Konzepte wie die Einführung einer Gesundheitsprämie ohnehin nicht gewollt. Zu Merkels Ministerriege gehört kein einziger Wirtschaftsliberaler vom Schlage eines Friedrich Merz. Das Wirtschaftsministerium führt der CSU-Minister Michael Glos, der unter anderem gegen die Lockerung des Kündigungsschutzes ist.;http://www.zeit.de/2006/06/Kolumne_06_neu/komplettansicht?print=true
Arbeitsmarkt: Ende der Flitterwochen | ZEIT ONLINE;5;Eigentlich sollte man sich über fünf Millionen Arbeitslose nicht freuen. Diesmal aber könnten die schlechten Nachrichten Gutes bewirken, wenn sie die Regierung an ihren Auftrag erinnern. Elisabeth Niejahr;http://www.zeit.de/2006/06/Kolumne_06_neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;1;Die Deutsche Bank hat im vergangenen Jahr klotzig verdient und doch keinen Grund zu feiern. Wohl mehr als sechs Milliarden Euro Gewinn präsentiert Vorstandschef Josef Ackermann an diesem Donnerstag. Damit hat er geschafft, was noch vor wenigen Jahren unvorstellbar schien – eine Eigenkapitalrendite vor Steuern von 25 Prozent. Deshalb zuerst ein Lob: Seit Ackermann im Jahr 2002 die Position des Vorstandssprechers übernommen hat, hielt er alle Versprechen, die er seinen Aktionären gab. Und doch gibt es Grund zur Kritik. Denn die Bank ist stärker zerrissen als je zuvor.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
