"","RMSE h:6","hit h:6"
"pvalue.zeit.economic",0.00566222855856857,0.443478260869565
"kur_perc_nword.zeit.economic",0.00569643722935294,0.617391304347826
"idio.MTI_DE_Konjunktur",0.00570297164289614,0.695652173913043
"nword.zeit",0.0057193455619558,0.48695652173913
"var_perc_dif.zeit.economic",0.00571952494516254,0.68695652173913
"eur.stox",0.00574202389210611,0.71304347826087
"perc_nword.zeit3",0.00574237716576587,0.51304347826087
"MTI_all_Zukunft",0.00576382316150081,0.634782608695652
"idio.MTI_all_Klima",0.00576739310097401,0.6
"nnword.zeit.economic",0.00577273286745511,0.521739130434783
"mreal",0.00577686060782598,0.704347826086957
"MTI_DE_Konjunktur",0.00579425932304052,0.695652173913043
"var_rpvalue.zeit",0.00580364918198617,0.460869565217391
"perc_pnword.zeit.economic",0.0058109065813626,0.6
"RWort_sc",0.00581287594321487,0.626086956521739
"pvalue.zeit",0.00582025572589897,0.556521739130435
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.0058292085917736,0.634782608695652
"nvalue.zeit.economic",0.00583005892609232,0.547826086956522
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.0058334127160363,0.634782608695652
"idio.MTI_all_Gegenwart",0.00583835443177401,0.6
"rpvalue.zeit3",0.00584175903567971,0.660869565217391
"rvalue.zeit.economic",0.00584929614247986,0.652173913043478
"kur_rnvalue.zeit3.economic",0.00586353176526346,0.617391304347826
"empl",0.00588836922566032,0.652173913043478
"kur_perc_pnword.zeit.economic",0.00592878642906186,0.695652173913043
"kur_perc_pword.zeit",0.00596771207122566,0.626086956521739
"perc_dif.zeit",0.00599931488225796,0.617391304347826
"perc_dif.zeit.economic",0.00601800763344528,0.608695652173913
"MTI_DE_Zukunft",0.00602124405220068,0.652173913043478
"kur_rvalue.zeit",0.00603726561573581,0.626086956521739
"xpi",0.00604490679862634,0.617391304347826
"MTI_all_Arbeitsmarkt",0.00606185804967648,0.669565217391304
"MTI_all_Gegenwart",0.00607530726395736,0.669565217391304
"npword.zeit3.economic",0.00610203378292695,0.48695652173913
"rnvalue.zeit",0.00610711898583001,0.556521739130435
"MTI_all_Haushaltspolitik",0.00615261414134813,0.6
"npword.zeit3",0.00617761028976185,0.443478260869565
"idio.MTI_all_Steuerpolitik",0.00619705575206563,0.626086956521739
"xnom",0.00619984496327375,0.678260869565217
"idio.MTI_DE_Arbeitsmarkt",0.00621107411546342,0.704347826086957
"nvalue.zeit3.economic",0.00621979105269165,0.591304347826087
"MTI_DE_Klima",0.00622046002196064,0.660869565217391
"MTI_all_Steuerpolitik",0.00623047596841568,0.626086956521739
"xreal",0.00624164561345445,0.68695652173913
"nword.zeit3.economic",0.00624382792928165,0.443478260869565
"MTI_DE_Arbeitsmarkt",0.00625486078588212,0.652173913043478
"MTI_DE_Gegenwart",0.00627302842143634,0.626086956521739
"idio.MTI_DE_Zukunft",0.00628363220823601,0.634782608695652
"MTI_all_Klima",0.00628514212749881,0.68695652173913
"idio.MTI_all_Zukunft",0.00630122693264322,0.591304347826087
"tot",0.0063104673818311,0.68695652173913
"nnword.zeit3.economic",0.00632122358615553,0.573913043478261
"mpi",0.00634847058271799,0.695652173913043
"infl",0.00638222954709285,0.695652173913043
"var_perc_pword.zeit.economic",0.00639022590120312,0.573913043478261
"MTI_DE_all",0.00642055876703245,0.68695652173913
"idio.MTI_DE_Steuerpolitik",0.0064411781762433,0.652173913043478
"idio.MTI_all_Arbeitsmarkt",0.00645243059281932,0.669565217391304
"MTI_DE_Steuerpolitik",0.00645807926733225,0.652173913043478
"pvalue.zeit3.economic",0.00647170823703615,0.521739130434783
"CA",0.00651465839225712,0.582608695652174
"kur_rnvalue.zeit3",0.00651979989767762,0.521739130434783
"rnvalue.zeit3.economic",0.00653342136312786,0.608695652173913
"nword.zeit3",0.00656590653681661,0.460869565217391
"var_rpvalue.zeit3.economic",0.00659228513560321,0.617391304347826
"mnom",0.00662836343628297,0.634782608695652
"kur_perc_pword.zeit3.economic",0.00664010839942369,0.669565217391304
"MTI_DE_Haushaltspolitik",0.0066528485354502,0.634782608695652
"MTI_all_all",0.00666605853477352,0.669565217391304
"var_perc_dif.zeit3.economic",0.00668533889581818,0.617391304347826
"perc_pnword.zeit3.economic",0.00669539760975061,0.626086956521739
"mti_pc1",0.00670178205116402,0.721739130434783
"kur_rvalue.zeit.economic",0.00673566328138787,0.643478260869565
"var_rpvalue.zeit3",0.00674788802723204,0.530434782608696
"var_rnvalue.zeit.economic",0.006770072353708,0.573913043478261
"var_perc_nword.zeit3.economic",0.00679333748350825,0.652173913043478
"idio.MTI_DE_Gegenwart",0.00680960474930441,0.573913043478261
"var_rvalue.zeit3.economic",0.00684169495636214,0.556521739130435
"idio.MTI_DE_Haushaltspolitik",0.00686309651651882,0.669565217391304
"dax",0.00687365120414897,0.739130434782609
"esi.eu",0.00688034263632457,0.695652173913043
"var_rvalue.zeit",0.00690383644641849,0.591304347826087
"kur_perc_dif.zeit",0.0069049939917129,0.634782608695652
"rvalue.zeit3.economic",0.00690557456428555,0.626086956521739
"kur_perc_pword.zeit3",0.00692894491287329,0.678260869565217
"pvalue.zeit3",0.00693481052688578,0.521739130434783
"var_rnvalue.zeit",0.00698269185512381,0.51304347826087
"perc_nword.zeit3.economic",0.00698296252870957,0.626086956521739
"perc_dif.zeit3.economic",0.00699204939758167,0.582608695652174
"kur_perc_nword.zeit",0.00702533327703959,0.721739130434783
"var_perc_nword.zeit3",0.007109712018576,0.6
"kur_rvalue.zeit3",0.00711380717564855,0.617391304347826
"MTI_all_Konjunktur",0.00723644931884731,0.756521739130435
"var_rnvalue.zeit3.economic",0.00725158282265868,0.652173913043478
"var_rvalue.zeit3",0.00729890174689868,0.460869565217391
"kur_perc_dif.zeit3.economic",0.00732281888109827,0.669565217391304
"perc_pword.zeit3.economic",0.00732979034144374,0.6
"kur_perc_nword.zeit3.economic",0.00746749989255657,0.617391304347826
"rvalue.zeit3",0.00752179879387786,0.652173913043478
"nnword.zeit3",0.0075435073268625,0.434782608695652
"kur_perc_pnword.zeit3",0.0076008073093255,0.652173913043478
"kur_rpvalue.zeit3.economic",0.0078173119447837,0.643478260869565
"kur_rvalue.zeit3.economic",0.00784603451651372,0.608695652173913
"kur_perc_dif.zeit3",0.0079161570641624,0.669565217391304
"kur_rpvalue.zeit3",0.0079359620300806,0.582608695652174
"perc_pword.zeit",0.00794559155929849,0.617391304347826
"cons.conf",0.00797341347597009,0.652173913043478
"perc_pword.zeit.economic",0.00798387852785348,0.573913043478261
"oil",0.00799202280939755,0.643478260869565
"var_perc_pword.zeit3.economic",0.00800285169487697,0.608695652173913
"R3",0.00804889289223328,0.71304347826087
"zew",0.00808990284265333,0.643478260869565
"perc_pnword.zeit3",0.00811627828653178,0.408695652173913
"idio.MTI_all_Haushaltspolitik",0.00817216448147167,0.582608695652174
"rnvalue.zeit3",0.00819897547987632,0.565217391304348
"var_rnvalue.zeit3",0.00826063918719702,0.495652173913044
"var_perc_dif.zeit3",0.00830457169672273,0.565217391304348
"rpvalue.zeit.economic",0.00833077920487428,0.643478260869565
"R6",0.00837331463835993,0.71304347826087
"manuf.order",0.00840628219248585,0.695652173913043
"perc_dif.zeit3",0.00856071312763099,0.608695652173913
"var_perc_pnword.zeit3.economic",0.0086012852892377,0.582608695652174
"long.rate",0.00870760247347489,0.469565217391304
"perc_pword.zeit3",0.00885571955453975,0.6
"usd",0.00891813002548204,0.6
"kur_perc_pnword.zeit3.economic",0.00897880011371768,0.617391304347826
"rvalue.zeit",0.00936921679631139,0.617391304347826
"rpvalue.zeit3.economic",0.00940353862858238,0.634782608695652
"short.rate",0.00956200392908533,0.643478260869565
"kur_perc_nword.zeit3",0.00977148033801326,0.68695652173913
"cli.ger",0.0102605626357965,0.739130434782609
"var_perc_pword.zeit3",0.0104615790736454,0.678260869565217
"var_perc_pnword.zeit3",0.0104794126819978,0.495652173913044
"cli.eur",0.0105969996165325,0.852173913043478
"spread",0.0112535315255748,0.695652173913043
"nvalue.zeit3",0.0112986926804051,0.434782608695652
"u",0.0136664404264336,0.617391304347826
"nvalue.zeit",0.0193871675147222,0.452173913043478
