"","RMSE h:3","hit h:3"
"u",0.299232674506099,0.555555555555556
"nword.zeit3.economic",0.299250311386886,0.52991452991453
"perc_pword.zeit.economic",0.300581817234199,0.632478632478632
"var_perc_pnword.zeit3.economic",0.300816036623627,0.606837606837607
"npword.zeit.economic",0.303373431209037,0.564102564102564
"idio.MTI_DE_Haushaltspolitik",0.305247499409622,0.572649572649573
"perc_nword.zeit",0.306211975276655,0.58974358974359
"var_perc_nword.zeit",0.309147564227242,0.700854700854701
"kur_perc_dif.zeit3",0.309979156671376,0.709401709401709
"cli.eur",0.320388645008063,0.675213675213675
"var_perc_nword.zeit3.economic",0.325162610227684,0.606837606837607
"kur_rpvalue.zeit3.economic",0.325787763757481,0.64957264957265
"kur_rvalue.zeit",0.327797516249926,0.564102564102564
"npword.zeit3.economic",0.339249894600301,0.52991452991453
"perc_dif.zeit.economic",0.339415248139333,0.606837606837607
"perc_dif.zeit3.economic",0.340692972567993,0.641025641025641
"perc_nword.zeit3",0.342642697560932,0.64957264957265
"var_rnvalue.zeit3.economic",0.355303545934971,0.564102564102564
"var_perc_nword.zeit3",0.388559102880106,0.64957264957265
"eur.stox",0.584834454278286,0.52991452991453
