"",BBK01.WZ3453,BBK01.WZ3453_FLAGS
1994-03,7.74,
1994-04,7.67,
1994-05,7.62,
1994-06,7.57,
1994-07,7.52,
1994-08,7.47,
1994-09,7.42,
1994-10,7.38,
1994-11,7.33,
1994-12,7.30,
1995-01,7.25,
1995-02,7.22,
1995-03,7.17,
1995-04,7.11,
1995-05,7.05,
1995-06,7.00,
1995-07,6.93,
1995-08,6.86,
1995-09,6.79,
1995-10,6.72,
1995-11,6.64,
1995-12,6.56,
1996-01,6.48,
1996-02,6.41,
1996-03,6.34,
1996-04,6.27,
1996-05,6.20,
1996-06,6.13,
1996-07,6.05,
1996-08,5.98,
1996-09,5.91,
1996-10,5.86,
1996-11,5.80,
1996-12,5.75,
1997-01,5.69,
1997-02,5.65,
1997-03,5.62,
1997-04,5.58,
1997-05,5.54,
1997-06,5.50,
1997-07,5.47,
1997-08,5.44,
1997-09,5.42,
1997-10,5.41,
1997-11,5.41,
1997-12,5.40,
1998-01,5.39,
1998-02,5.36,
1998-03,5.33,
1998-04,5.30,
1998-05,5.26,
1998-06,5.22,
1998-07,5.18,
1998-08,5.12,
1998-09,5.05,
1998-10,4.98,
1998-11,4.91,
1998-12,4.83,
1999-01,4.74,
1999-02,4.67,
1999-03,4.61,
1999-04,4.55,
1999-05,4.50,
1999-06,4.45,
1999-07,4.41,
1999-08,4.38,
1999-09,4.36,
1999-10,4.35,
1999-11,4.34,
1999-12,4.34,
2000-01,4.35,
2000-02,4.35,
2000-03,4.35,
2000-04,4.35,
2000-05,4.35,
2000-06,4.35,
2000-07,4.35,
2000-08,4.36,
2000-09,4.37,
2000-10,4.37,
2000-11,4.38,
2000-12,4.39,
2001-01,4.39,
2001-02,4.39,
2001-03,4.39,
2001-04,4.39,
2001-05,4.39,
2001-06,4.40,
2001-07,4.40,
2001-08,4.39,
2001-09,4.37,
2001-10,4.34,
2001-11,4.32,
2001-12,4.32,
2002-01,4.32,
2002-02,4.32,
2002-03,4.33,
2002-04,4.32,
2002-05,4.33,
2002-06,4.33,
2002-07,4.33,
2002-08,4.33,
2002-09,4.33,
2002-10,4.33,
2002-11,4.34,
2002-12,4.34,
2003-01,4.34,
2003-02,4.32,
2003-03,4.32,
2003-04,4.32,
2003-05,4.31,
2003-06,4.29,
2003-07,4.26,
2003-08,4.24,
2003-09,4.21,
2003-10,4.19,
2003-11,4.17,
2003-12,4.14,
2004-01,4.10,
2004-02,4.05,
2004-03,4.01,
2004-04,3.97,
2004-05,3.94,
2004-06,3.90,
2004-07,3.86,
2004-08,3.82,
2004-09,3.78,
2004-10,3.73,
2004-11,3.69,
2004-12,3.65,
2005-01,3.62,
2005-02,3.59,
2005-03,3.56,
2005-04,3.52,
2005-05,3.47,
2005-06,3.43,
2005-07,3.39,
2005-08,3.36,
2005-09,3.33,
2005-10,3.32,
2005-11,3.30,
2005-12,3.27,
2006-01,3.24,
2006-02,3.22,
2006-03,3.19,
2006-04,3.18,
2006-05,3.15,
2006-06,3.14,
2006-07,3.13,
2006-08,3.12,
2006-09,3.12,
2006-10,3.12,
2006-11,3.12,
2006-12,3.14,
2007-01,3.15,
2007-02,3.17,
2007-03,3.19,
2007-04,3.22,
2007-05,3.25,
2007-06,3.29,
2007-07,3.32,
2007-08,3.33,
2007-09,3.36,
2007-10,3.37,
2007-11,3.38,
2007-12,3.40,
2008-01,3.40,
2008-02,3.41,
2008-03,3.43,
2008-04,3.44,
2008-05,3.46,
2008-06,3.49,
2008-07,3.51,
2008-08,3.53,
2008-09,3.54,
2008-10,3.54,
2008-11,3.53,
2008-12,3.51,
2009-01,3.50,
2009-02,3.48,
2009-03,3.46,
2009-04,3.45,
2009-05,3.45,
2009-06,3.44,
2009-07,3.44,
2009-08,3.43,
2009-09,3.42,
2009-10,3.41,
2009-11,3.39,
2009-12,3.37,
2010-01,3.34,
2010-02,3.31,
2010-03,3.28,
2010-04,3.24,
2010-05,3.19,
2010-06,3.13,
2010-07,3.09,
2010-08,3.03,
2010-09,2.98,
2010-10,2.94,
2010-11,2.89,
2010-12,2.85,
2011-01,2.81,
2011-02,2.77,
2011-03,2.74,
2011-04,2.70,
2011-05,2.65,
2011-06,2.60,
2011-07,2.55,
2011-08,2.48,
2011-09,2.42,
2011-10,2.35,
2011-11,2.30,
2011-12,2.22,
2012-01,2.16,
2012-02,2.10,
2012-03,2.04,
2012-04,1.97,
2012-05,1.88,
2012-06,1.80,
2012-07,1.71,
2012-08,1.63,
2012-09,1.57,
2012-10,1.51,
2012-11,1.46,
2012-12,1.42,
2013-01,1.39,
2013-02,1.35,
2013-03,1.31,
2013-04,1.27,
2013-05,1.23,
2013-06,1.19,
2013-07,1.16,
2013-08,1.12,
2013-09,1.09,
2013-10,1.05,
2013-11,1.02,
2013-12,0.99,
2014-01,0.95,
2014-02,0.92,
2014-03,0.89,
2014-04,0.87,
2014-05,0.85,
2014-06,0.83,
2014-07,0.80,
2014-08,0.78,
2014-09,0.76,
2014-10,0.73,
2014-11,0.70,
2014-12,0.66,
2015-01,0.61,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
