"",BBK01.WZ3451,BBK01.WZ3451_FLAGS
1995-09,5.55,
1995-10,5.51,
1995-11,5.47,
1995-12,5.42,
1996-01,5.37,
1996-02,5.30,
1996-03,5.24,
1996-04,5.17,
1996-05,5.10,
1996-06,5.04,
1996-07,4.97,
1996-08,4.89,
1996-09,4.78,
1996-10,4.67,
1996-11,4.56,
1996-12,4.44,
1997-01,4.32,
1997-02,4.21,
1997-03,4.13,
1997-04,4.06,
1997-05,4.01,
1997-06,3.94,
1997-07,3.88,
1997-08,3.85,
1997-09,3.83,
1997-10,3.83,
1997-11,3.84,
1997-12,3.86,
1998-01,3.87,
1998-02,3.87,
1998-03,3.87,
1998-04,3.89,
1998-05,3.89,
1998-06,3.88,
1998-07,3.87,
1998-08,3.86,
1998-09,3.85,
1998-10,3.84,
1998-11,3.82,
1998-12,3.81,
1999-01,3.78,
1999-02,3.76,
1999-03,3.73,
1999-04,3.69,
1999-05,3.66,
1999-06,3.65,
1999-07,3.63,
1999-08,3.62,
1999-09,3.60,
1999-10,3.59,
1999-11,3.58,
1999-12,3.58,
2000-01,3.60,
2000-02,3.63,
2000-03,3.64,
2000-04,3.66,
2000-05,3.71,
2000-06,3.75,
2000-07,3.80,
2000-08,3.87,
2000-09,3.93,
2000-10,4.01,
2000-11,4.07,
2000-12,4.13,
2001-01,4.19,
2001-02,4.24,
2001-03,4.30,
2001-04,4.38,
2001-05,4.44,
2001-06,4.48,
2001-07,4.51,
2001-08,4.53,
2001-09,4.52,
2001-10,4.48,
2001-11,4.45,
2001-12,4.43,
2002-01,4.41,
2002-02,4.39,
2002-03,4.38,
2002-04,4.35,
2002-05,4.32,
2002-06,4.28,
2002-07,4.22,
2002-08,4.15,
2002-09,4.06,
2002-10,3.98,
2002-11,3.91,
2002-12,3.84,
2003-01,3.77,
2003-02,3.69,
2003-03,3.61,
2003-04,3.53,
2003-05,3.43,
2003-06,3.35,
2003-07,3.27,
2003-08,3.22,
2003-09,3.18,
2003-10,3.16,
2003-11,3.13,
2003-12,3.09,
2004-01,3.03,
2004-02,2.96,
2004-03,2.88,
2004-04,2.81,
2004-05,2.75,
2004-06,2.70,
2004-07,2.65,
2004-08,2.61,
2004-09,2.59,
2004-10,2.56,
2004-11,2.53,
2004-12,2.52,
2005-01,2.51,
2005-02,2.52,
2005-03,2.52,
2005-04,2.51,
2005-05,2.51,
2005-06,2.51,
2005-07,2.50,
2005-08,2.48,
2005-09,2.48,
2005-10,2.48,
2005-11,2.47,
2005-12,2.48,
2006-01,2.50,
2006-02,2.53,
2006-03,2.58,
2006-04,2.61,
2006-05,2.64,
2006-06,2.68,
2006-07,2.71,
2006-08,2.76,
2006-09,2.79,
2006-10,2.84,
2006-11,2.90,
2006-12,2.95,
2007-01,3.02,
2007-02,3.07,
2007-03,3.14,
2007-04,3.22,
2007-05,3.31,
2007-06,3.41,
2007-07,3.49,
2007-08,3.57,
2007-09,3.64,
2007-10,3.70,
2007-11,3.74,
2007-12,3.80,
2008-01,3.82,
2008-02,3.82,
2008-03,3.83,
2008-04,3.85,
2008-05,3.89,
2008-06,3.93,
2008-07,3.97,
2008-08,3.99,
2008-09,3.99,
2008-10,3.94,
2008-11,3.87,
2008-12,3.79,
2009-01,3.69,
2009-02,3.58,
2009-03,3.47,
2009-04,3.35,
2009-05,3.23,
2009-06,3.10,
2009-07,2.98,
2009-08,2.87,
2009-09,2.75,
2009-10,2.64,
2009-11,2.53,
2009-12,2.42,
2010-01,2.32,
2010-02,2.23,
2010-03,2.12,
2010-04,1.99,
2010-05,1.83,
2010-06,1.66,
2010-07,1.51,
2010-08,1.37,
2010-09,1.25,
2010-10,1.19,
2010-11,1.14,
2010-12,1.10,
2011-01,1.10,
2011-02,1.10,
2011-03,1.12,
2011-04,1.14,
2011-05,1.15,
2011-06,1.16,
2011-07,1.15,
2011-08,1.12,
2011-09,1.09,
2011-10,1.06,
2011-11,1.02,
2011-12,0.97,
2012-01,0.93,
2012-02,0.90,
2012-03,0.87,
2012-04,0.84,
2012-05,0.82,
2012-06,0.80,
2012-07,0.77,
2012-08,0.74,
2012-09,0.71,
2012-10,0.67,
2012-11,0.63,
2012-12,0.59,
2013-01,0.54,
2013-02,0.48,
2013-03,0.40,
2013-04,0.33,
2013-05,0.26,
2013-06,0.20,
2013-07,0.15,
2013-08,0.13,
2013-09,0.11,
2013-10,0.09,
2013-11,0.08,
2013-12,0.09,
2014-01,0.08,
2014-02,0.08,
2014-03,0.07,
2014-04,0.08,
2014-05,0.08,
2014-06,0.07,
2014-07,0.08,
2014-08,0.08,
2014-09,0.07,
2014-10,0.07,
2014-11,0.07,
2014-12,0.07,
2015-01,0.05,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
