"",BBK01.WZ3455,BBK01.WZ3455_FLAGS
1999-07,5.43,
1999-08,5.41,
1999-09,5.39,
1999-10,5.39,
1999-11,5.38,
1999-12,5.38,
2000-01,5.38,
2000-02,5.37,
2000-03,5.35,
2000-04,5.33,
2000-05,5.31,
2000-06,5.29,
2000-07,5.27,
2000-08,5.25,
2000-09,5.22,
2000-10,5.19,
2000-11,5.16,
2000-12,5.12,
2001-01,5.08,
2001-02,5.05,
2001-03,5.01,
2001-04,4.99,
2001-05,4.97,
2001-06,4.95,
2001-07,4.92,
2001-08,4.90,
2001-09,4.87,
2001-10,4.84,
2001-11,4.82,
2001-12,4.81,
2002-01,4.81,
2002-02,4.79,
2002-03,4.78,
2002-04,4.77,
2002-05,4.76,
2002-06,4.74,
2002-07,4.72,
2002-08,4.70,
2002-09,4.68,
2002-10,4.66,
2002-11,4.65,
2002-12,4.63,
2003-01,4.61,
2003-02,4.59,
2003-03,4.56,
2003-04,4.54,
2003-05,4.51,
2003-06,4.49,
2003-07,4.47,
2003-08,4.45,
2003-09,4.42,
2003-10,4.41,
2003-11,4.39,
2003-12,4.37,
2004-01,4.36,
2004-02,4.34,
2004-03,4.32,
2004-04,4.31,
2004-05,4.29,
2004-06,4.28,
2004-07,4.27,
2004-08,4.27,
2004-09,4.26,
2004-10,4.26,
2004-11,4.25,
2004-12,4.25,
2005-01,4.24,
2005-02,4.24,
2005-03,4.23,
2005-04,4.23,
2005-05,4.22,
2005-06,4.20,
2005-07,4.17,
2005-08,4.15,
2005-09,4.12,
2005-10,4.10,
2005-11,4.07,
2005-12,4.05,
2006-01,4.02,
2006-02,3.99,
2006-03,3.97,
2006-04,3.95,
2006-05,3.93,
2006-06,3.92,
2006-07,3.89,
2006-08,3.87,
2006-09,3.85,
2006-10,3.83,
2006-11,3.81,
2006-12,3.80,
2007-01,3.79,
2007-02,3.78,
2007-03,3.78,
2007-04,3.77,
2007-05,3.76,
2007-06,3.76,
2007-07,3.76,
2007-08,3.75,
2007-09,3.75,
2007-10,3.75,
2007-11,3.75,
2007-12,3.74,
2008-01,3.73,
2008-02,3.71,
2008-03,3.70,
2008-04,3.68,
2008-05,3.68,
2008-06,3.68,
2008-07,3.67,
2008-08,3.67,
2008-09,3.67,
2008-10,3.66,
2008-11,3.64,
2008-12,3.63,
2009-01,3.62,
2009-02,3.61,
2009-03,3.59,
2009-04,3.58,
2009-05,3.58,
2009-06,3.57,
2009-07,3.56,
2009-08,3.55,
2009-09,3.54,
2009-10,3.52,
2009-11,3.51,
2009-12,3.49,
2010-01,3.47,
2010-02,3.46,
2010-03,3.45,
2010-04,3.43,
2010-05,3.40,
2010-06,3.37,
2010-07,3.35,
2010-08,3.32,
2010-09,3.30,
2010-10,3.28,
2010-11,3.26,
2010-12,3.25,
2011-01,3.24,
2011-02,3.23,
2011-03,3.22,
2011-04,3.22,
2011-05,3.22,
2011-06,3.21,
2011-07,3.20,
2011-08,3.19,
2011-09,3.17,
2011-10,3.14,
2011-11,3.12,
2011-12,3.09,
2012-01,3.06,
2012-02,3.03,
2012-03,3.00,
2012-04,2.95,
2012-05,2.91,
2012-06,2.87,
2012-07,2.82,
2012-08,2.78,
2012-09,2.74,
2012-10,2.70,
2012-11,2.66,
2012-12,2.61,
2013-01,2.57,
2013-02,2.52,
2013-03,2.48,
2013-04,2.43,
2013-05,2.37,
2013-06,2.32,
2013-07,2.28,
2013-08,2.23,
2013-09,2.19,
2013-10,2.14,
2013-11,2.10,
2013-12,2.06,
2014-01,2.02,
2014-02,1.98,
2014-03,1.94,
2014-04,1.89,
2014-05,1.84,
2014-06,1.79,
2014-07,1.73,
2014-08,1.68,
2014-09,1.63,
2014-10,1.59,
2014-11,1.55,
2014-12,1.52,
2015-01,1.48,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
