"",BBK01.WZ3452,BBK01.WZ3452_FLAGS
1996-07,5.47,
1996-08,5.44,
1996-09,5.40,
1996-10,5.37,
1996-11,5.34,
1996-12,5.32,
1997-01,5.29,
1997-02,5.24,
1997-03,5.20,
1997-04,5.15,
1997-05,5.10,
1997-06,5.04,
1997-07,4.99,
1997-08,4.94,
1997-09,4.87,
1997-10,4.82,
1997-11,4.76,
1997-12,4.69,
1998-01,4.62,
1998-02,4.55,
1998-03,4.50,
1998-04,4.47,
1998-05,4.44,
1998-06,4.39,
1998-07,4.36,
1998-08,4.31,
1998-09,4.27,
1998-10,4.23,
1998-11,4.20,
1998-12,4.17,
1999-01,4.14,
1999-02,4.11,
1999-03,4.06,
1999-04,4.02,
1999-05,3.98,
1999-06,3.95,
1999-07,3.92,
1999-08,3.91,
1999-09,3.91,
1999-10,3.91,
1999-11,3.92,
1999-12,3.94,
2000-01,3.96,
2000-02,3.99,
2000-03,4.00,
2000-04,4.02,
2000-05,4.05,
2000-06,4.08,
2000-07,4.11,
2000-08,4.14,
2000-09,4.16,
2000-10,4.17,
2000-11,4.18,
2000-12,4.18,
2001-01,4.19,
2001-02,4.19,
2001-03,4.19,
2001-04,4.20,
2001-05,4.21,
2001-06,4.21,
2001-07,4.21,
2001-08,4.22,
2001-09,4.23,
2001-10,4.23,
2001-11,4.23,
2001-12,4.26,
2002-01,4.29,
2002-02,4.32,
2002-03,4.36,
2002-04,4.40,
2002-05,4.44,
2002-06,4.46,
2002-07,4.46,
2002-08,4.46,
2002-09,4.44,
2002-10,4.41,
2002-11,4.38,
2002-12,4.34,
2003-01,4.29,
2003-02,4.22,
2003-03,4.17,
2003-04,4.11,
2003-05,4.04,
2003-06,3.97,
2003-07,3.90,
2003-08,3.84,
2003-09,3.77,
2003-10,3.71,
2003-11,3.67,
2003-12,3.62,
2004-01,3.58,
2004-02,3.53,
2004-03,3.48,
2004-04,3.44,
2004-05,3.39,
2004-06,3.36,
2004-07,3.33,
2004-08,3.29,
2004-09,3.27,
2004-10,3.25,
2004-11,3.22,
2004-12,3.19,
2005-01,3.14,
2005-02,3.10,
2005-03,3.05,
2005-04,3.00,
2005-05,2.94,
2005-06,2.88,
2005-07,2.84,
2005-08,2.80,
2005-09,2.78,
2005-10,2.76,
2005-11,2.75,
2005-12,2.75,
2006-01,2.75,
2006-02,2.77,
2006-03,2.78,
2006-04,2.81,
2006-05,2.84,
2006-06,2.87,
2006-07,2.90,
2006-08,2.91,
2006-09,2.94,
2006-10,2.95,
2006-11,2.96,
2006-12,2.99,
2007-01,3.02,
2007-02,3.05,
2007-03,3.10,
2007-04,3.13,
2007-05,3.17,
2007-06,3.21,
2007-07,3.24,
2007-08,3.28,
2007-09,3.31,
2007-10,3.35,
2007-11,3.38,
2007-12,3.42,
2008-01,3.44,
2008-02,3.45,
2008-03,3.47,
2008-04,3.51,
2008-05,3.57,
2008-06,3.63,
2008-07,3.69,
2008-08,3.73,
2008-09,3.76,
2008-10,3.76,
2008-11,3.74,
2008-12,3.72,
2009-01,3.69,
2009-02,3.65,
2009-03,3.60,
2009-04,3.55,
2009-05,3.50,
2009-06,3.45,
2009-07,3.40,
2009-08,3.36,
2009-09,3.31,
2009-10,3.26,
2009-11,3.20,
2009-12,3.14,
2010-01,3.08,
2010-02,3.01,
2010-03,2.93,
2010-04,2.85,
2010-05,2.75,
2010-06,2.65,
2010-07,2.56,
2010-08,2.47,
2010-09,2.39,
2010-10,2.31,
2010-11,2.24,
2010-12,2.16,
2011-01,2.11,
2011-02,2.07,
2011-03,2.03,
2011-04,1.99,
2011-05,1.92,
2011-06,1.84,
2011-07,1.76,
2011-08,1.67,
2011-09,1.60,
2011-10,1.54,
2011-11,1.50,
2011-12,1.45,
2012-01,1.41,
2012-02,1.37,
2012-03,1.34,
2012-04,1.29,
2012-05,1.24,
2012-06,1.20,
2012-07,1.15,
2012-08,1.10,
2012-09,1.05,
2012-10,1.01,
2012-11,0.96,
2012-12,0.91,
2013-01,0.88,
2013-02,0.84,
2013-03,0.81,
2013-04,0.77,
2013-05,0.75,
2013-06,0.74,
2013-07,0.72,
2013-08,0.70,
2013-09,0.68,
2013-10,0.66,
2013-11,0.63,
2013-12,0.61,
2014-01,0.56,
2014-02,0.52,
2014-03,0.47,
2014-04,0.41,
2014-05,0.36,
2014-06,0.31,
2014-07,0.28,
2014-08,0.25,
2014-09,0.23,
2014-10,0.21,
2014-11,0.18,
2014-12,0.17,
2015-01,0.16,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
