"",BBK01.WZ3456,BBK01.WZ3456_FLAGS
2001-12,5.18,
2002-01,5.15,
2002-02,5.12,
2002-03,5.10,
2002-04,5.08,
2002-05,5.06,
2002-06,5.04,
2002-07,5.01,
2002-08,4.99,
2002-09,4.96,
2002-10,4.94,
2002-11,4.92,
2002-12,4.90,
2003-01,4.88,
2003-02,4.85,
2003-03,4.82,
2003-04,4.79,
2003-05,4.76,
2003-06,4.73,
2003-07,4.70,
2003-08,4.68,
2003-09,4.65,
2003-10,4.63,
2003-11,4.62,
2003-12,4.60,
2004-01,4.59,
2004-02,4.57,
2004-03,4.55,
2004-04,4.53,
2004-05,4.51,
2004-06,4.50,
2004-07,4.48,
2004-08,4.46,
2004-09,4.44,
2004-10,4.42,
2004-11,4.40,
2004-12,4.38,
2005-01,4.36,
2005-02,4.34,
2005-03,4.33,
2005-04,4.31,
2005-05,4.28,
2005-06,4.26,
2005-07,4.24,
2005-08,4.23,
2005-09,4.22,
2005-10,4.21,
2005-11,4.20,
2005-12,4.20,
2006-01,4.19,
2006-02,4.19,
2006-03,4.19,
2006-04,4.19,
2006-05,4.19,
2006-06,4.19,
2006-07,4.18,
2006-08,4.17,
2006-09,4.15,
2006-10,4.14,
2006-11,4.12,
2006-12,4.11,
2007-01,4.09,
2007-02,4.07,
2007-03,4.06,
2007-04,4.05,
2007-05,4.04,
2007-06,4.03,
2007-07,4.02,
2007-08,4.01,
2007-09,4.00,
2007-10,3.98,
2007-11,3.97,
2007-12,3.97,
2008-01,3.96,
2008-02,3.95,
2008-03,3.94,
2008-04,3.93,
2008-05,3.92,
2008-06,3.92,
2008-07,3.91,
2008-08,3.91,
2008-09,3.90,
2008-10,3.89,
2008-11,3.88,
2008-12,3.85,
2009-01,3.83,
2009-02,3.81,
2009-03,3.78,
2009-04,3.76,
2009-05,3.74,
2009-06,3.72,
2009-07,3.70,
2009-08,3.68,
2009-09,3.67,
2009-10,3.65,
2009-11,3.64,
2009-12,3.62,
2010-01,3.61,
2010-02,3.60,
2010-03,3.59,
2010-04,3.58,
2010-05,3.56,
2010-06,3.55,
2010-07,3.53,
2010-08,3.50,
2010-09,3.48,
2010-10,3.46,
2010-11,3.44,
2010-12,3.42,
2011-01,3.41,
2011-02,3.40,
2011-03,3.39,
2011-04,3.38,
2011-05,3.37,
2011-06,3.35,
2011-07,3.33,
2011-08,3.31,
2011-09,3.28,
2011-10,3.26,
2011-11,3.24,
2011-12,3.22,
2012-01,3.19,
2012-02,3.17,
2012-03,3.14,
2012-04,3.12,
2012-05,3.09,
2012-06,3.07,
2012-07,3.05,
2012-08,3.02,
2012-09,3.00,
2012-10,2.97,
2012-11,2.95,
2012-12,2.92,
2013-01,2.89,
2013-02,2.86,
2013-03,2.82,
2013-04,2.79,
2013-05,2.75,
2013-06,2.72,
2013-07,2.69,
2013-08,2.66,
2013-09,2.63,
2013-10,2.60,
2013-11,2.56,
2013-12,2.53,
2014-01,2.50,
2014-02,2.46,
2014-03,2.43,
2014-04,2.39,
2014-05,2.35,
2014-06,2.30,
2014-07,2.26,
2014-08,2.21,
2014-09,2.17,
2014-10,2.13,
2014-11,2.08,
2014-12,2.03,
2015-01,1.99,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
