"",BBK01.WZ3458,BBK01.WZ3458_FLAGS
2001-04,5.90,
2001-05,5.87,
2001-06,5.84,
2001-07,5.81,
2001-08,5.78,
2001-09,5.75,
2001-10,5.73,
2001-11,5.70,
2001-12,5.68,
2002-01,5.67,
2002-02,5.65,
2002-03,5.64,
2002-04,5.62,
2002-05,5.61,
2002-06,5.59,
2002-07,5.58,
2002-08,5.56,
2002-09,5.55,
2002-10,5.53,
2002-11,5.52,
2002-12,5.51,
2003-01,5.49,
2003-02,5.47,
2003-03,5.45,
2003-04,5.42,
2003-05,5.39,
2003-06,5.36,
2003-07,5.33,
2003-08,5.30,
2003-09,5.27,
2003-10,5.24,
2003-11,5.21,
2003-12,5.18,
2004-01,5.15,
2004-02,5.12,
2004-03,5.09,
2004-04,5.06,
2004-05,5.04,
2004-06,5.01,
2004-07,4.99,
2004-08,4.96,
2004-09,4.94,
2004-10,4.91,
2004-11,4.89,
2004-12,4.87,
2005-01,4.85,
2005-02,4.82,
2005-03,4.79,
2005-04,4.77,
2005-05,4.74,
2005-06,4.71,
2005-07,4.68,
2005-08,4.65,
2005-09,4.62,
2005-10,4.60,
2005-11,4.57,
2005-12,4.55,
2006-01,4.53,
2006-02,4.51,
2006-03,4.49,
2006-04,4.48,
2006-05,4.46,
2006-06,4.44,
2006-07,4.43,
2006-08,4.41,
2006-09,4.40,
2006-10,4.38,
2006-11,4.36,
2006-12,4.35,
2007-01,4.34,
2007-02,4.33,
2007-03,4.33,
2007-04,4.32,
2007-05,4.31,
2007-06,4.31,
2007-07,4.31,
2007-08,4.31,
2007-09,4.31,
2007-10,4.31,
2007-11,4.31,
2007-12,4.32,
2008-01,4.32,
2008-02,4.32,
2008-03,4.32,
2008-04,4.32,
2008-05,4.33,
2008-06,4.33,
2008-07,4.32,
2008-08,4.32,
2008-09,4.31,
2008-10,4.30,
2008-11,4.28,
2008-12,4.26,
2009-01,4.24,
2009-02,4.22,
2009-03,4.20,
2009-04,4.18,
2009-05,4.16,
2009-06,4.15,
2009-07,4.13,
2009-08,4.11,
2009-09,4.09,
2009-10,4.07,
2009-11,4.05,
2009-12,4.04,
2010-01,4.02,
2010-02,4.01,
2010-03,3.99,
2010-04,3.98,
2010-05,3.95,
2010-06,3.93,
2010-07,3.91,
2010-08,3.88,
2010-09,3.86,
2010-10,3.84,
2010-11,3.82,
2010-12,3.81,
2011-01,3.79,
2011-02,3.77,
2011-03,3.75,
2011-04,3.74,
2011-05,3.72,
2011-06,3.70,
2011-07,3.68,
2011-08,3.66,
2011-09,3.63,
2011-10,3.61,
2011-11,3.59,
2011-12,3.57,
2012-01,3.55,
2012-02,3.53,
2012-03,3.51,
2012-04,3.48,
2012-05,3.46,
2012-06,3.44,
2012-07,3.41,
2012-08,3.39,
2012-09,3.36,
2012-10,3.33,
2012-11,3.31,
2012-12,3.28,
2013-01,3.25,
2013-02,3.23,
2013-03,3.20,
2013-04,3.17,
2013-05,3.14,
2013-06,3.12,
2013-07,3.09,
2013-08,3.07,
2013-09,3.05,
2013-10,3.03,
2013-11,3.01,
2013-12,2.99,
2014-01,2.98,
2014-02,2.96,
2014-03,2.94,
2014-04,2.92,
2014-05,2.90,
2014-06,2.88,
2014-07,2.86,
2014-08,2.84,
2014-09,2.82,
2014-10,2.79,
2014-11,2.77,
2014-12,2.74,
2015-01,2.71,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
