"",BBK01.WZ3457,BBK01.WZ3457_FLAGS
1992-04,7.21,
1992-05,7.21,
1992-06,7.21,
1992-07,7.21,
1992-08,7.21,
1992-09,7.21,
1992-10,7.21,
1992-11,7.21,
1992-12,7.21,
1993-01,7.20,
1993-02,7.19,
1993-03,7.18,
1993-04,7.18,
1993-05,7.17,
1993-06,7.17,
1993-07,7.16,
1993-08,7.16,
1993-09,7.15,
1993-10,7.14,
1993-11,7.13,
1993-12,7.12,
1994-01,7.11,
1994-02,7.11,
1994-03,7.12,
1994-04,7.13,
1994-05,7.14,
1994-06,7.15,
1994-07,7.16,
1994-08,7.18,
1994-09,7.19,
1994-10,7.20,
1994-11,7.22,
1994-12,7.24,
1995-01,7.25,
1995-02,7.27,
1995-03,7.28,
1995-04,7.29,
1995-05,7.30,
1995-06,7.31,
1995-07,7.32,
1995-08,7.32,
1995-09,7.32,
1995-10,7.32,
1995-11,7.32,
1995-12,7.31,
1996-01,7.31,
1996-02,7.31,
1996-03,7.31,
1996-04,7.31,
1996-05,7.31,
1996-06,7.31,
1996-07,7.30,
1996-08,7.29,
1996-09,7.29,
1996-10,7.29,
1996-11,7.28,
1996-12,7.27,
1997-01,7.26,
1997-02,7.24,
1997-03,7.22,
1997-04,7.21,
1997-05,7.20,
1997-06,7.18,
1997-07,7.17,
1997-08,7.15,
1997-09,7.13,
1997-10,7.12,
1997-11,7.09,
1997-12,7.07,
1998-01,7.04,
1998-02,6.99,
1998-03,6.95,
1998-04,6.91,
1998-05,6.87,
1998-06,6.83,
1998-07,6.79,
1998-08,6.74,
1998-09,6.68,
1998-10,6.63,
1998-11,6.58,
1998-12,6.52,
1999-01,6.47,
1999-02,6.42,
1999-03,6.37,
1999-04,6.32,
1999-05,6.28,
1999-06,6.23,
1999-07,6.19,
1999-08,6.15,
1999-09,6.12,
1999-10,6.08,
1999-11,6.05,
1999-12,6.02,
2000-01,5.99,
2000-02,5.97,
2000-03,5.94,
2000-04,5.91,
2000-05,5.88,
2000-06,5.85,
2000-07,5.82,
2000-08,5.79,
2000-09,5.76,
2000-10,5.74,
2000-11,5.72,
2000-12,5.70,
2001-01,5.68,
2001-02,5.66,
2001-03,5.64,
2001-04,5.62,
2001-05,5.60,
2001-06,5.58,
2001-07,5.57,
2001-08,5.55,
2001-09,5.54,
2001-10,5.52,
2001-11,5.51,
2001-12,5.50,
2002-01,5.50,
2002-02,5.48,
2002-03,5.47,
2002-04,5.45,
2002-05,5.43,
2002-06,5.41,
2002-07,5.39,
2002-08,5.36,
2002-09,5.32,
2002-10,5.29,
2002-11,5.26,
2002-12,5.22,
2003-01,5.19,
2003-02,5.15,
2003-03,5.12,
2003-04,5.08,
2003-05,5.05,
2003-06,5.02,
2003-07,4.99,
2003-08,4.96,
2003-09,4.93,
2003-10,4.91,
2003-11,4.89,
2003-12,4.87,
2004-01,4.86,
2004-02,4.83,
2004-03,4.81,
2004-04,4.79,
2004-05,4.76,
2004-06,4.74,
2004-07,4.72,
2004-08,4.69,
2004-09,4.67,
2004-10,4.65,
2004-11,4.63,
2004-12,4.61,
2005-01,4.58,
2005-02,4.57,
2005-03,4.54,
2005-04,4.52,
2005-05,4.49,
2005-06,4.47,
2005-07,4.44,
2005-08,4.42,
2005-09,4.39,
2005-10,4.37,
2005-11,4.35,
2005-12,4.33,
2006-01,4.31,
2006-02,4.30,
2006-03,4.29,
2006-04,4.27,
2006-05,4.26,
2006-06,4.26,
2006-07,4.25,
2006-08,4.24,
2006-09,4.24,
2006-10,4.24,
2006-11,4.24,
2006-12,4.24,
2007-01,4.24,
2007-02,4.24,
2007-03,4.24,
2007-04,4.25,
2007-05,4.25,
2007-06,4.26,
2007-07,4.25,
2007-08,4.25,
2007-09,4.24,
2007-10,4.23,
2007-11,4.22,
2007-12,4.21,
2008-01,4.19,
2008-02,4.18,
2008-03,4.16,
2008-04,4.15,
2008-05,4.14,
2008-06,4.14,
2008-07,4.13,
2008-08,4.11,
2008-09,4.10,
2008-10,4.09,
2008-11,4.07,
2008-12,4.05,
2009-01,4.03,
2009-02,4.01,
2009-03,4.00,
2009-04,3.98,
2009-05,3.96,
2009-06,3.94,
2009-07,3.93,
2009-08,3.91,
2009-09,3.89,
2009-10,3.88,
2009-11,3.87,
2009-12,3.85,
2010-01,3.83,
2010-02,3.81,
2010-03,3.79,
2010-04,3.76,
2010-05,3.74,
2010-06,3.71,
2010-07,3.69,
2010-08,3.66,
2010-09,3.64,
2010-10,3.62,
2010-11,3.60,
2010-12,3.58,
2011-01,3.57,
2011-02,3.57,
2011-03,3.56,
2011-04,3.55,
2011-05,3.54,
2011-06,3.54,
2011-07,3.52,
2011-08,3.50,
2011-09,3.48,
2011-10,3.45,
2011-11,3.43,
2011-12,3.40,
2012-01,3.38,
2012-02,3.35,
2012-03,3.33,
2012-04,3.30,
2012-05,3.27,
2012-06,3.24,
2012-07,3.21,
2012-08,3.18,
2012-09,3.15,
2012-10,3.13,
2012-11,3.10,
2012-12,3.07,
2013-01,3.05,
2013-02,3.03,
2013-03,3.00,
2013-04,2.97,
2013-05,2.95,
2013-06,2.94,
2013-07,2.92,
2013-08,2.90,
2013-09,2.89,
2013-10,2.87,
2013-11,2.84,
2013-12,2.83,
2014-01,2.81,
2014-02,2.78,
2014-03,2.76,
2014-04,2.73,
2014-05,2.70,
2014-06,2.67,
2014-07,2.63,
2014-08,2.60,
2014-09,2.57,
2014-10,2.54,
2014-11,2.50,
2014-12,2.47,
2015-01,2.43,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
