"",BBK01.TS5534,BBK01.TS5534_FLAGS
2010-10,48.45840,
2010-11,47.80252,
2010-12,47.97395,
2011-01,48.27673,
2011-02,49.21255,
2011-03,49.52490,
2011-04,50.92432,
2011-05,52.20740,
2011-06,52.72167,
2011-07,54.28316,
2011-08,54.93421,
2011-09,56.82478,
2011-10,57.11171,
2011-11,57.51800,
2011-12,57.13898,
2012-01,58.09780,
2012-02,58.31074,
2012-03,58.53191,
2012-04,58.85908,
2012-05,58.69510,
2012-06,59.84283,
2012-07,59.58584,
2012-08,58.93822,
2012-09,57.52877,
2012-10,56.76950,
2012-11,55.44597,
2012-12,50.32994,
2013-01,49.68265,
2013-02,48.57714,
2013-03,49.04227,
2013-04,48.84594,
2013-05,48.24312,
2013-06,47.63002,
2013-07,46.76321,
2013-08,46.38127,
2013-09,45.94605,
2013-10,46.43344,
2013-11,46.37353,
2013-12,46.38573,
2014-01,46.98508,
2014-02,47.56143,
2014-03,47.55448,
2014-04,47.24250,
2014-05,47.48310,
2014-06,47.59617,
2014-07,47.43683,
2014-08,47.22472,
2014-09,46.79665,
2014-10,46.21505,
2014-11,46.34696,
2014-12,46.40218,Provisional value
2015-01,46.61700,
"",General: 1 Statistical changes have been eliminated.,
