"",BBK01.WZ3459,BBK01.WZ3459_FLAGS
2011-07,3.89,
2011-08,3.87,
2011-09,3.84,
2011-10,3.82,
2011-11,3.81,
2011-12,3.78,
2012-01,3.75,
2012-02,3.73,
2012-03,3.70,
2012-04,3.67,
2012-05,3.64,
2012-06,3.61,
2012-07,3.58,
2012-08,3.56,
2012-09,3.53,
2012-10,3.51,
2012-11,3.48,
2012-12,3.46,
2013-01,3.44,
2013-02,3.41,
2013-03,3.39,
2013-04,3.37,
2013-05,3.35,
2013-06,3.33,
2013-07,3.31,
2013-08,3.29,
2013-09,3.27,
2013-10,3.25,
2013-11,3.22,
2013-12,3.20,
2014-01,3.18,
2014-02,3.16,
2014-03,3.14,
2014-04,3.12,
2014-05,3.09,
2014-06,3.07,
2014-07,3.04,
2014-08,3.01,
2014-09,2.99,
2014-10,2.96,
2014-11,2.94,
2014-12,2.91,
2015-01,2.89,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
