"",2006-03-07,2006-05-11,2006-06-29,2006-07-06,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-05-07,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-06,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2005-02,117.1,117.9,118.1,117.4,117.4,117.4,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.1,119.1,119.1,119.1,119.1,119.1,118.4,118.4,118.5,118.5,118.5,118.6,118.6,118.6,118.6,118.6,118.6,92.2,92.2,92.2,92.2,92.2,92.2,92.6,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9
2005-03,121.8,122.5,122.6,122.9,122.9,122.9,123.9,123.9,123.9,123.9,123.9,123.9,123.9,123.9,123.9,123.9,123.9,123.9,123.5,123.5,123.5,123.5,123.5,123.5,123.8,123.8,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,95.9,95.9,95.9,95.9,95.9,95.9,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.2,96.2,96.2,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9
2005-04,121.0,121.4,121.3,121.2,121.2,121.2,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.5,121.5,121.5,121.5,121.5,121.5,121.8,121.8,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.8,94.8,94.8,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,95.1,95.1,95.1,95.1,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4
2005-05,123.2,123.5,123.4,122.2,122.2,122.2,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,96.4,96.4,96.4,96.4,96.4,96.4,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.1,96.1,96.1,96.1,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
2005-06,126.1,127.3,127.1,127.0,127.0,127.0,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.4,127.4,127.4,127.4,127.4,127.4,127.3,127.3,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,98.6,98.6,98.6,98.6,98.6,98.6,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.2,98.2,98.2,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.3,98.3,98.3,98.3,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7
2005-07,130.4,130.9,130.9,131.3,131.3,131.3,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,100.3,100.3,100.3,100.3,100.3,100.3,99.7,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.5,99.5,99.5,99.5,99.5,99.5,99.4,99.4,99.3,99.3,99.3,99.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9
2005-08,137.9,138.1,138.1,138.3,138.3,138.3,131.3,131.2,131.2,131.2,131.2,131.2,131.2,131.2,131.2,131.2,131.2,131.2,132.2,132.2,132.2,132.2,132.2,132.2,132.3,132.3,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,102.8,102.8,102.8,102.8,102.8,102.8,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.7,102.7,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2
2005-09,131.8,133.0,132.9,132.9,132.9,132.9,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.8,132.8,132.8,132.8,132.8,132.8,132.6,132.6,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,103.2,103.2,103.2,103.2,103.2,103.2,102.9,103.0,102.8,102.8,102.8,102.8,102.8,102.8,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6
2005-10,132.5,132.4,132.6,133.0,133.0,133.0,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,134.2,134.2,134.2,134.2,134.2,134.2,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,103.9,103.9,103.9,103.9,103.9,103.9,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4
2005-11,132.1,132.8,132.9,133.2,133.2,133.2,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.8,134.8,134.8,134.8,134.8,134.8,135.2,135.2,135.2,135.2,135.2,135.2,135.2,135.2,135.2,135.2,135.2,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.6,105.6,105.6,105.6,105.6,105.5,105.5,105.5,105.5,105.5,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8
2005-12,136.5,136.6,136.7,136.5,136.5,136.5,134.6,134.6,134.6,134.6,134.6,134.6,134.6,134.6,134.6,134.6,134.6,134.6,135.0,135.0,135.0,135.0,135.0,135.0,134.9,134.9,135.1,135.1,135.1,135.1,135.1,135.1,135.1,135.1,135.1,104.8,104.8,104.8,104.8,104.8,104.8,105.4,105.4,105.4,105.4,105.4,105.4,105.3,105.3,105.2,105.2,105.2,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.4,105.4,105.4,105.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8
2006-01,130.4,131.0,130.8,131.7,131.7,131.7,134.3,134.3,134.3,134.3,134.3,134.3,134.7,134.7,134.7,134.7,134.7,134.7,134.2,134.2,134.2,134.2,134.2,134.2,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,104.6,104.6,104.6,104.6,104.6,104.6,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,105.0,105.0,105.0,105.0,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1
2006-02,,,136.8,136.0,136.0,136.0,138.2,138.2,138.2,138.2,138.2,138.2,138.4,138.4,138.4,138.4,138.4,138.4,138.4,138.4,138.4,138.4,138.4,138.4,137.6,137.6,137.7,137.7,137.7,137.7,137.7,137.7,137.7,137.7,137.7,107.1,107.1,107.1,107.1,107.1,107.1,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.6,107.6,107.6,107.6,107.6,107.6,107.7,107.7,107.6,107.6,107.6,107.6,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5
2006-03,,,136.5,136.6,136.6,136.6,137.7,137.7,137.7,137.7,137.7,137.7,138.4,138.4,138.4,138.4,138.4,138.4,137.6,137.6,137.6,137.6,137.6,137.6,138.1,138.1,137.8,137.8,137.8,137.8,137.8,137.8,137.8,137.8,137.8,107.3,107.3,107.3,107.3,107.3,107.3,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.3,107.3,107.3,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.7,107.7,107.7,107.7,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4
2006-04,,,141.2,141.3,141.3,141.3,141.5,141.5,141.5,141.5,141.5,141.5,141.2,141.2,141.2,141.2,141.2,141.2,141.8,141.8,141.8,141.8,141.8,141.8,142.4,142.4,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,110.6,110.6,110.6,110.6,110.6,110.6,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.1,111.1,111.1,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.9,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9
2006-05,,,,141.0,140.2,141.7,143.5,143.5,143.5,143.5,143.5,143.5,144.1,144.1,144.1,144.1,144.1,144.1,143.3,143.3,143.3,143.3,143.3,143.3,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,111.8,111.8,111.8,111.8,111.8,111.8,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.3,111.3,111.3,111.3,111.3,111.3,111.2,111.2,111.3,111.3,111.3,111.3,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7
2006-06,,,,,140.1,142.6,143.7,143.7,143.7,143.7,143.7,143.7,144.7,144.7,144.7,144.7,144.7,144.7,144.3,144.3,144.3,144.3,144.3,144.3,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,111.7,111.7,111.7,111.7,111.7,111.7,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.3,111.3,111.3,111.3,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8
2006-07,,,,,,145.2,143.9,143.9,143.9,143.9,143.9,143.9,145.2,145.2,145.2,145.2,145.2,145.2,144.3,144.3,144.3,144.3,144.3,144.3,144.4,144.4,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,112.0,112.0,112.0,112.0,112.0,112.0,111.2,111.3,111.4,111.4,111.4,111.4,111.4,111.4,111.5,111.5,111.5,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,110.9,110.9,110.9,110.9,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8
2006-08,,,,,,,148.5,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,147.2,114.5,114.5,114.5,114.5,114.5,114.5,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.9,113.9,113.9,114.3,114.3,114.3,114.3,114.3,114.3,114.4,114.4,114.3,114.3,114.3,114.3,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
2006-09,,,,,,,,147.6,147.3,147.3,147.3,147.3,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,115.0,115.0,115.0,115.0,115.0,115.0,114.9,114.9,114.8,114.8,114.8,114.8,114.8,114.8,114.9,114.9,114.9,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7
2006-10,,,,,,,,,146.1,146.2,146.2,146.2,146.3,146.3,146.3,146.3,146.3,146.3,147.4,147.4,147.5,147.5,147.5,147.5,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,113.9,113.9,113.9,113.9,113.9,113.9,113.6,113.6,113.6,113.6,113.6,113.6,113.7,113.7,113.8,113.8,113.8,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9
2006-11,,,,,,,,,,152.1,151.2,151.2,151.4,151.4,151.4,151.4,151.4,151.4,151.1,151.1,151.1,151.1,151.1,151.1,151.9,151.9,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,118.0,118.0,118.0,118.0,118.0,118.0,118.2,118.2,118.2,118.2,118.2,118.2,118.1,118.1,118.1,118.1,118.1,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
2006-12,,,,,,,,,,,149.8,150.7,150.8,150.8,150.8,150.8,150.8,150.8,151.4,151.4,151.4,151.4,151.4,151.4,151.4,151.4,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,117.1,117.1,117.1,117.1,117.1,117.1,118.1,118.0,118.0,118.0,118.0,118.0,118.0,118.0,117.9,117.9,117.9,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.9,117.9,117.9,117.9,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
2007-01,,,,,,,,,,,,155.4,154.6,154.6,154.6,154.6,154.6,154.6,154.1,154.1,154.1,154.1,154.1,154.1,152.8,152.8,152.7,152.7,152.7,152.7,152.7,152.7,152.7,152.7,152.7,118.7,118.7,118.7,118.7,118.7,118.7,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,118.9,118.9,118.9,119.3,119.3,119.3,119.3,119.3,119.3,119.3,119.3,119.4,119.4,119.4,119.4,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3
2007-02,,,,,,,,,,,,,154.2,154.0,154.0,154.0,154.0,154.0,153.9,153.9,153.9,153.9,153.9,153.9,152.8,152.8,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,119.0,119.0,119.0,119.0,119.0,119.0,119.5,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.6,119.6,119.6,119.6,119.6,119.6,119.7,119.7,119.7,119.7,119.7,119.7,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7
2007-03,,,,,,,,,,,,,,161.3,156.3,156.3,156.3,156.3,155.4,155.4,155.4,155.4,155.4,155.4,153.2,153.2,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,118.7,118.7,118.7,118.7,118.7,118.7,119.2,119.3,119.3,119.3,119.3,119.3,119.3,119.3,118.9,118.9,118.9,119.2,119.2,119.2,119.2,119.2,119.2,119.2,119.2,119.4,119.4,119.4,119.4,119.2,119.2,119.2,119.2,119.2,119.2,119.2,119.2,119.2,119.2,119.2,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2
2007-04,,,,,,,,,,,,,,,149.1,149.8,149.8,149.8,150.6,150.6,150.5,150.5,150.5,150.5,151.0,151.0,151.2,151.2,151.2,151.2,151.2,151.2,151.2,151.2,151.2,117.2,117.2,117.2,117.2,117.2,117.2,117.4,117.4,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
2007-05,,,,,,,,,,,,,,,,158.1,158.3,158.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,123.0,123.0,123.0,123.0,123.0,123.0,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.3,122.3,122.3,122.3,122.3,122.3,122.2,122.2,122.2,122.2,122.2,122.2,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8
2007-06,,,,,,,,,,,,,,,,,156.2,156.7,156.2,156.2,156.2,156.2,156.2,156.2,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,121.7,121.7,121.7,121.7,121.7,121.7,121.5,121.4,121.5,121.5,121.5,121.5,121.5,121.5,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.3,121.3,121.1,121.1,121.1,121.1,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2007-07,,,,,,,,,,,,,,,,,,158.7,157.5,157.5,157.5,157.5,157.5,157.5,157.8,157.8,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,122.8,122.8,122.8,122.8,122.8,122.8,121.8,121.9,121.9,121.9,121.9,121.9,121.9,121.9,121.9,121.9,121.9,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.3,121.3,121.3,121.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7
2007-08,,,,,,,,,,,,,,,,,,,156.1,156.9,156.8,156.8,156.8,156.8,156.8,156.8,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,121.5,121.5,121.5,121.5,121.5,121.5,120.6,120.5,120.6,120.6,120.6,120.6,120.6,120.6,120.8,120.8,120.8,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.5,121.5,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7
