"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1997-07,2.179,2.179,2.179,2.179,2.179,2.179,2.179,2.179,2.179,2.179,2.179,2.179,2.160,2.160,2.160
1997-10,2.182,2.182,2.182,2.182,2.182,2.182,2.182,2.182,2.182,2.182,2.182,2.182,2.165,2.165,2.165
1998-01,2.187,2.187,2.187,2.187,2.187,2.187,2.187,2.187,2.187,2.187,2.187,2.187,2.167,2.167,2.167
1998-04,2.225,2.225,2.225,2.225,2.225,2.225,2.225,2.225,2.225,2.225,2.225,2.225,2.205,2.205,2.205
1998-07,2.261,2.261,2.261,2.261,2.261,2.261,2.261,2.261,2.261,2.261,2.261,2.261,2.240,2.240,2.240
1998-10,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.273,2.273,2.273
1999-01,2.265,2.265,2.265,2.265,2.265,2.265,2.265,2.265,2.265,2.265,2.265,2.265,2.255,2.255,2.255
1999-04,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.292,2.284,2.284,2.284
1999-07,2.320,2.320,2.320,2.320,2.320,2.320,2.320,2.320,2.320,2.320,2.320,2.320,2.309,2.309,2.309
1999-10,2.363,2.363,2.363,2.363,2.363,2.363,2.363,2.363,2.363,2.363,2.363,2.363,2.360,2.360,2.360
2000-01,2.344,2.344,2.344,2.344,2.344,2.344,2.344,2.344,2.344,2.344,2.344,2.344,2.355,2.355,2.355
2000-04,2.377,2.377,2.377,2.377,2.377,2.377,2.377,2.377,2.377,2.377,2.377,2.377,2.382,2.382,2.382
2000-07,2.389,2.389,2.389,2.389,2.389,2.389,2.389,2.389,2.389,2.389,2.389,2.389,2.384,2.384,2.384
2000-10,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.407,2.407,2.407
2001-01,2.384,2.384,2.384,2.384,2.384,2.384,2.384,2.384,2.384,2.384,2.384,2.384,2.372,2.372,2.372
2001-04,2.412,2.412,2.412,2.412,2.412,2.412,2.412,2.412,2.412,2.412,2.412,2.412,2.393,2.393,2.393
2001-07,2.403,2.403,2.403,2.403,2.403,2.403,2.403,2.403,2.403,2.403,2.403,2.403,2.380,2.380,2.380
2001-10,2.434,2.434,2.434,2.434,2.434,2.434,2.434,2.434,2.434,2.434,2.434,2.434,2.410,2.410,2.410
2002-01,2.399,2.399,2.399,2.399,2.399,2.399,2.399,2.399,2.399,2.399,2.399,2.399,2.381,2.381,2.381
2002-04,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.397,2.397,2.397
2002-07,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.387,2.387,2.387
2002-10,2.422,2.422,2.422,2.422,2.422,2.422,2.422,2.422,2.422,2.422,2.422,2.422,2.400,2.400,2.400
2003-01,2.394,2.394,2.394,2.394,2.394,2.394,2.394,2.394,2.394,2.394,2.394,2.394,2.374,2.374,2.374
2003-04,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.388,2.388,2.388
2003-07,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.421,2.397,2.397,2.397
2003-10,2.445,2.445,2.445,2.445,2.445,2.445,2.445,2.445,2.445,2.445,2.445,2.445,2.412,2.412,2.412
2004-01,2.420,2.420,2.420,2.420,2.420,2.420,2.420,2.420,2.420,2.420,2.420,2.420,2.406,2.406,2.406
2004-04,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.443,2.443,2.443
2004-07,2.435,2.435,2.435,2.435,2.435,2.435,2.435,2.435,2.435,2.435,2.435,2.435,2.415,2.415,2.415
2004-10,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.430,2.430,2.430
2005-01,2.424,2.424,2.424,2.424,2.424,2.424,2.424,2.424,2.424,2.424,2.424,2.424,2.402,2.402,2.402
2005-04,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.418,2.418,2.418
2005-07,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.411,2.411,2.411
2005-10,2.463,2.463,2.463,2.463,2.463,2.463,2.463,2.463,2.463,2.463,2.463,2.463,2.440,2.440,2.440
2006-01,2.428,2.428,2.428,2.428,2.428,2.428,2.428,2.428,2.428,2.428,2.428,2.428,2.411,2.411,2.411
2006-04,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.438,2.438,2.438
2006-07,2.450,2.450,2.450,2.450,2.450,2.450,2.450,2.450,2.450,2.450,2.450,2.450,2.430,2.430,2.430
2006-10,2.484,2.484,2.484,2.484,2.484,2.484,2.484,2.484,2.484,2.484,2.484,2.484,2.463,2.463,2.463
2007-01,2.481,2.481,2.481,2.481,2.481,2.481,2.481,2.481,2.481,2.481,2.481,2.481,2.465,2.465,2.465
2007-04,2.520,2.520,2.520,2.520,2.520,2.520,2.520,2.520,2.520,2.520,2.520,2.520,2.503,2.503,2.503
2007-07,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.491,2.491,2.491
2007-10,2.533,2.533,2.533,2.533,2.533,2.533,2.533,2.533,2.533,2.533,2.533,2.533,2.510,2.510,2.510
2008-01,2.498,2.498,2.498,2.498,2.498,2.498,2.498,2.498,2.498,2.498,2.498,2.498,2.452,2.452,2.452
2008-04,2.524,2.524,2.524,2.524,2.522,2.522,2.522,2.522,2.522,2.522,2.522,2.522,2.497,2.497,2.497
2008-07,2.520,2.520,2.520,2.520,2.519,2.519,2.519,2.519,2.519,2.519,2.519,2.519,2.513,2.513,2.513
2008-10,2.537,2.537,2.537,2.537,2.533,2.533,2.533,2.533,2.533,2.533,2.533,2.533,2.542,2.542,2.542
2009-01,2.534,2.534,2.534,2.534,2.533,2.533,2.533,2.533,2.534,2.534,2.534,2.534,2.521,2.521,2.521
2009-04,2.569,2.569,2.569,2.569,2.572,2.572,2.572,2.572,2.570,2.570,2.570,2.570,2.544,2.544,2.544
2009-07,2.562,2.562,2.562,2.562,2.566,2.566,2.566,2.566,2.564,2.564,2.564,2.564,2.527,2.527,2.527
2009-10,2.583,2.583,2.583,2.583,2.589,2.589,2.589,2.589,2.582,2.582,2.582,2.582,2.521,2.521,2.521
2010-01,2.556,2.556,2.556,2.556,2.566,2.566,2.566,2.566,2.563,2.563,2.563,2.563,2.453,2.453,2.453
2010-04,2.584,2.584,2.584,2.584,2.594,2.594,2.594,2.594,2.588,2.588,2.588,2.588,2.457,2.457,2.457
2010-07,2.564,2.564,2.564,2.564,2.574,2.574,2.574,2.574,2.566,2.566,2.566,2.566,2.444,2.444,2.444
2010-10,2.570,2.570,2.570,2.570,2.577,2.577,2.577,2.577,2.572,2.572,2.572,2.572,2.460,2.460,2.460
2011-01,2.538,2.532,2.531,2.532,2.547,2.547,2.547,2.547,2.546,2.546,2.546,2.546,2.441,2.441,2.441
2011-04,2.562,2.555,2.553,2.553,2.572,2.572,2.572,2.572,2.574,2.574,2.574,2.574,2.472,2.472,2.472
2011-07,,2.535,2.532,2.536,2.555,2.555,2.555,2.555,2.560,2.560,2.560,2.560,2.467,2.467,2.467
2011-10,,,2.548,2.564,2.580,2.580,2.580,2.580,2.588,2.588,2.588,2.588,2.470,2.470,2.470
2012-01,,,,2.544,2.560,2.560,2.560,2.560,2.568,2.568,2.568,2.568,2.457,2.457,2.457
2012-04,,,,,2.584,2.582,2.587,2.587,2.597,2.597,2.597,2.597,2.472,2.472,2.472
2012-07,,,,,,2.560,2.571,2.570,2.580,2.580,2.580,2.580,2.465,2.465,2.465
2012-10,,,,,,,2.590,2.579,2.593,2.593,2.593,2.593,2.484,2.484,2.484
2013-01,,,,,,,,2.561,2.582,2.581,2.581,2.581,2.469,2.469,2.469
2013-04,,,,,,,,,2.609,2.595,2.598,2.600,2.493,2.493,2.493
2013-07,,,,,,,,,,2.573,2.575,2.597,2.496,2.496,2.496
2013-10,,,,,,,,,,,2.588,2.628,2.505,2.505,2.505
2014-01,,,,,,,,,,,,2.618,2.484,2.483,2.483
2014-04,,,,,,,,,,,,,2.505,2.506,2.504
2014-07,,,,,,,,,,,,,,2.501,2.502
2014-10,,,,,,,,,,,,,,,2.508
