"",2006-03-07,2006-05-11,2006-06-29,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-01-22,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-07,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2005-02,126.2,126.2,126.4,126.4,126.4,125.5,125.5,125.5,125.5,125.5,125.5,124.2,124.2,124.2,124.2,124.7,124.7,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.4,124.4,124.4,124.4,98.6,98.6,98.6,98.6,98.6,98.6,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.7,98.7,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.9,99.9,100.4,100.4,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3
2005-03,124.9,124.7,124.4,124.4,124.4,123.1,123.1,123.1,123.1,123.1,123.1,123.3,123.3,123.3,123.3,123.1,123.1,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,124.0,124.0,124.0,124.0,100.0,100.0,100.0,100.0,100.0,100.0,100.2,99.9,99.9,99.9,99.9,99.9,99.9,100.0,100.0,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.6,100.6,100.4,100.4,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6
2005-04,127.7,127.6,126.7,126.7,126.7,126.9,126.9,126.9,126.9,126.9,126.9,127.5,127.5,127.5,127.5,127.4,127.4,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,128.2,128.2,128.2,128.2,100.9,100.9,100.9,100.9,100.9,100.9,100.2,99.7,99.7,99.7,99.7,99.7,99.7,99.6,99.6,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.6,99.6,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.5,100.5,100.5,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6
2005-05,126.6,126.4,126.0,126.0,126.0,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,124.8,124.8,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,125.7,125.7,125.7,125.7,98.4,98.4,98.4,98.4,98.4,98.4,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.9,97.9,98.0,98.0,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.3,98.3,98.3,98.3,98.3,98.3,98.0,98.0,98.0,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6
2005-06,126.4,124.7,124.9,124.9,124.9,125.9,125.9,125.9,125.9,125.9,125.9,126.3,126.3,126.3,126.3,124.4,124.4,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.4,125.4,125.4,125.4,98.8,98.8,98.8,98.8,98.8,98.8,99.1,98.6,98.6,98.6,98.6,98.6,98.6,98.5,98.5,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.8,97.8,97.9,97.9,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.9,97.9,97.9,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4
2005-07,125.5,124.4,124.3,124.3,124.3,124.4,124.4,124.4,124.4,124.4,124.4,124.3,124.3,124.3,124.3,124.8,124.8,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.5,125.5,125.5,125.5,98.6,98.6,98.6,98.6,98.6,98.6,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.1,98.1,98.2,98.2,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,97.5,97.5,97.5,97.5,97.5,97.5,98.3,98.3,98.3,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9
2005-08,122.4,121.3,121.3,121.3,121.3,124.4,124.4,124.4,124.4,124.4,124.4,124.0,124.0,124.0,124.0,124.0,124.0,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,122.0,122.0,122.0,122.0,95.1,95.1,95.1,95.1,95.1,95.1,95.1,96.1,96.1,96.1,96.1,96.1,96.1,96.3,96.3,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.8,96.8,96.8,96.8,96.8,96.8,96.6,96.6,96.6,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4
2005-09,125.7,123.6,123.8,123.8,123.8,124.3,124.3,124.3,124.3,124.3,124.3,124.1,124.1,124.1,124.1,124.6,124.6,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,123.3,123.3,123.3,123.3,98.5,98.5,98.5,98.5,98.5,98.5,98.8,98.6,98.6,98.6,98.6,98.6,98.6,99.0,99.0,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.8,98.8,98.7,98.7,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,99.6,99.6,99.6,99.6,99.6,99.6,99.7,99.7,99.7,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
2005-10,130.4,129.8,130.1,130.1,130.1,129.3,129.3,129.3,129.3,129.3,129.3,128.9,128.9,128.9,128.9,128.5,128.5,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.5,128.5,128.5,128.5,99.6,99.6,99.6,99.6,99.6,99.6,99.8,100.1,100.1,100.1,100.1,100.1,100.1,100.5,100.5,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.5,100.5,100.4,100.4,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,99.7,99.7,99.7,99.7,99.7,99.7,99.2,99.2,99.2,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5
2005-11,131.8,131.7,131.8,131.8,131.8,130.6,130.6,130.6,130.6,130.6,130.6,129.4,129.4,129.4,129.4,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.6,130.6,130.6,130.6,100.9,100.9,100.9,100.9,100.9,100.9,100.7,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,101.0,101.0,101.0,101.0,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,100.4,100.4,100.4,100.4,100.4,100.4,100.3,100.3,100.3,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4
2005-12,129.3,129.7,130.1,130.1,130.1,132.8,132.8,132.8,132.8,132.8,132.8,133.8,133.8,133.8,133.8,134.1,134.1,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,133.2,133.2,133.2,133.2,104.2,104.2,104.2,104.2,104.2,104.2,103.6,103.4,103.4,103.4,103.4,103.4,103.4,103.2,103.2,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.2,102.2,101.6,101.6,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7
2006-01,134.5,132.9,133.4,133.4,133.4,130.9,130.9,130.9,130.9,130.9,130.9,126.8,126.8,126.8,126.8,127.0,127.0,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.3,126.3,126.3,126.3,99.1,99.1,99.1,99.1,99.1,99.1,99.3,99.2,99.2,99.2,99.2,99.2,99.2,99.0,99.0,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.4,99.4,99.4,99.4,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,97.6,97.6,97.6,97.6,97.6,97.6,97.5,97.5,97.5,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1
2006-02,,,129.6,129.6,129.6,128.5,128.5,128.5,128.5,128.5,128.5,129.8,129.8,129.8,129.8,130.3,130.3,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.1,130.1,130.1,130.1,100.3,100.3,100.3,100.3,100.3,100.3,100.7,100.5,100.5,100.5,100.5,100.5,100.5,100.1,100.1,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,101.0,101.0,101.4,101.4,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2
2006-03,,,137.0,137.0,137.0,135.2,135.2,135.2,135.2,135.2,135.2,136.4,136.4,136.4,136.4,136.1,136.1,135.9,135.9,135.9,135.9,135.9,135.9,135.9,135.9,135.9,135.9,135.9,135.9,135.9,137.0,137.0,137.0,137.0,104.4,104.4,104.4,104.4,104.4,104.4,104.9,104.2,104.2,104.2,104.2,104.2,104.2,104.3,104.3,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,105.0,105.0,105.0,105.0,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,106.2,106.2,106.2,106.2,106.2,106.2,106.3,106.3,106.3,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4
2006-04,,,135.3,135.3,135.3,136.0,136.0,136.0,136.0,136.0,136.0,134.2,134.2,134.2,134.2,134.4,134.4,134.2,134.2,134.2,134.2,134.2,134.2,134.2,134.2,134.2,134.2,134.2,134.2,134.2,135.5,135.5,135.5,135.5,103.8,103.8,103.8,103.8,103.8,103.8,102.9,103.0,103.0,103.0,103.0,103.0,103.0,102.8,102.8,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.3,103.3,103.4,103.4,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.5,103.5,103.5,103.5,103.5,103.5,103.9,103.9,103.9,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4
2006-05,,,133.6,139.1,139.1,138.0,138.0,138.0,138.0,138.0,138.0,138.3,138.3,138.3,138.3,137.3,137.3,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,138.4,138.4,138.4,138.4,107.1,107.1,107.1,107.1,107.1,107.1,106.5,105.9,105.9,105.9,105.9,105.9,105.9,106.0,106.0,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.7,105.7,106.0,106.0,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.5,106.5,106.5,106.5,106.5,106.5,106.2,106.2,106.2,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3
2006-06,,,,134.1,131.9,133.4,133.4,133.4,133.4,133.4,133.4,133.1,133.1,133.1,133.1,130.9,130.9,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,132.2,132.2,132.2,132.2,102.5,102.5,102.5,102.5,102.5,102.5,102.6,102.4,102.4,102.4,102.4,102.4,102.4,102.2,102.2,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.5,101.5,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.8,101.8,101.8,101.8,101.8,101.8,101.5,101.5,101.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5
2006-07,,,,,133.0,138.8,138.8,138.8,138.8,138.8,138.8,140.4,140.4,140.4,140.4,141.1,141.1,141.9,141.9,141.9,141.9,141.9,141.9,141.9,141.9,141.9,141.9,141.9,141.9,141.9,142.0,142.0,142.0,142.0,113.6,113.6,113.6,113.6,113.6,113.6,113.7,113.5,113.5,113.5,113.5,113.5,113.5,113.3,113.3,113.2,113.2,113.2,113.2,113.2,113.2,113.2,113.2,113.2,112.5,112.5,112.6,112.6,112.8,112.8,112.8,112.8,112.8,112.8,112.8,112.8,112.8,112.8,112.8,111.9,111.9,111.9,111.9,111.9,111.9,112.9,112.9,112.9,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8
2006-08,,,,,,141.8,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,142.9,142.9,142.5,142.5,142.5,142.5,142.5,142.5,142.5,142.5,142.5,142.5,142.5,142.5,142.5,140.2,140.2,140.2,140.2,108.8,108.8,108.8,108.8,108.8,108.8,108.8,110.6,110.6,110.6,110.6,110.6,110.6,111.0,111.0,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.2,111.2,111.0,111.0,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.7,111.7,111.7,111.7,111.7,111.7,111.5,111.5,111.5,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6
2006-09,,,,,,,136.8,136.2,136.2,136.2,136.2,136.7,136.7,136.7,136.7,137.3,137.3,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,136.1,136.1,136.1,136.1,108.2,108.2,108.2,108.2,108.2,108.2,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.9,108.9,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,108.9,108.9,108.8,108.8,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.6,109.6,109.6,109.6,109.6,109.6,109.7,109.7,109.7,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2
2006-10,,,,,,,,142.2,141.9,141.9,141.9,141.6,141.6,141.6,141.6,141.1,141.1,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.1,141.1,141.1,141.1,109.9,109.9,109.9,109.9,109.9,109.9,110.1,110.4,110.4,110.4,110.4,110.4,110.4,110.9,110.9,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,110.9,110.9,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,110.8,109.6,109.6,109.6,109.6,109.6,109.6,109.0,109.0,109.0,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6
2006-11,,,,,,,,,143.5,143.8,143.8,141.9,141.9,141.9,141.9,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.9,142.9,142.9,142.9,110.3,110.3,110.3,110.3,110.3,110.3,110.0,110.4,110.4,110.4,110.4,110.4,110.4,110.5,110.5,109.9,109.9,109.9,109.9,109.9,109.9,109.9,109.9,109.9,110.2,110.2,110.2,110.2,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,109.9,109.9,109.9,109.9,109.9,109.9,109.9,109.9,109.9,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3
2006-12,,,,,,,,,,133.6,133.0,133.7,133.7,133.7,133.7,134.0,134.0,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.1,133.1,133.1,133.1,103.7,103.7,103.7,103.7,103.7,103.7,103.1,103.3,103.3,103.3,103.3,103.3,103.3,102.8,102.8,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,102.0,102.0,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7
2007-01,,,,,,,,,,,140.2,142.0,142.0,142.0,142.0,142.1,142.1,142.0,142.0,142.0,142.0,142.0,142.0,144.6,144.6,144.6,144.6,144.6,144.6,144.6,143.7,143.7,143.7,143.7,112.3,112.3,112.3,112.3,112.3,112.3,112.5,112.4,112.4,112.4,112.4,112.4,112.4,112.0,112.0,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.9,111.9,112.1,112.1,111.9,111.9,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,110.5,110.5,110.5,110.5,110.5,110.5,110.4,110.4,110.4,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8
2007-02,,,,,,,,,,,,144.1,144.2,144.2,144.2,145.3,145.3,145.0,145.0,145.0,145.0,145.0,145.0,145.6,145.6,145.6,145.6,145.6,145.6,145.6,145.3,145.3,145.3,145.3,115.3,115.3,115.3,115.3,115.3,115.3,115.5,114.8,114.8,114.8,114.8,114.8,114.8,114.5,114.5,115.5,115.5,115.5,115.5,115.5,115.5,115.5,115.5,115.5,115.7,115.7,116.3,116.3,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4
2007-03,,,,,,,,,,,,,142.1,144.0,144.0,143.9,143.9,143.7,143.7,143.7,143.7,143.7,143.7,143.2,143.2,143.2,143.2,143.2,143.2,143.2,144.6,144.6,144.6,144.6,112.7,112.7,112.7,112.7,112.7,112.7,113.8,113.3,113.3,113.3,113.3,113.3,113.3,113.5,113.5,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,114.4,114.4,114.6,114.6,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.3,115.3,115.3,115.3,115.3,115.3,115.2,115.2,115.2,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7
2007-04,,,,,,,,,,,,,,148.0,147.6,147.7,147.7,147.5,147.5,147.5,147.5,147.5,147.5,140.4,140.4,140.4,140.4,140.4,140.4,140.4,141.8,141.8,141.8,141.8,109.8,109.8,109.8,109.8,109.8,109.8,109.0,108.9,108.9,108.9,108.9,108.9,108.9,108.7,108.7,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.2,109.2,109.3,109.3,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.5,109.5,109.5,109.5,109.5,109.5,110.0,110.0,110.0,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5
2007-05,,,,,,,,,,,,,,,152.7,151.5,151.5,151.2,151.2,151.2,151.2,151.2,151.2,150.9,150.9,150.9,150.9,150.9,150.9,150.9,152.5,152.5,152.5,152.5,117.5,117.5,117.5,117.5,117.5,117.5,116.9,116.1,116.1,116.1,116.1,116.1,116.1,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.0,116.0,116.1,116.1,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.7,116.7,116.7,116.7,116.7,116.7,116.1,116.1,116.1,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4
2007-06,,,,,,,,,,,,,,,,154.2,149.7,150.8,150.8,150.8,150.8,150.8,150.8,149.6,149.6,149.6,149.6,149.6,149.6,149.6,150.2,150.2,150.2,150.2,118.9,118.9,118.9,118.9,118.9,118.9,119.1,118.9,118.9,118.9,118.9,118.9,118.9,118.6,118.6,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.6,117.6,117.6,117.6,117.6,117.6,117.3,117.3,117.3,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5
2007-07,,,,,,,,,,,,,,,,,148.7,148.8,148.8,148.8,148.8,148.8,148.8,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,115.7,115.7,115.7,115.7,115.7,115.7,116.0,115.2,115.2,115.2,115.2,115.2,115.2,115.0,115.0,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.7,113.9,113.9,113.8,113.8,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,113.3,113.3,113.3,113.3,113.3,113.3,114.4,114.4,114.4,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1
2007-08,,,,,,,,,,,,,,,,,,154.8,154.4,154.4,154.4,154.4,154.4,155.0,155.0,155.0,155.0,155.0,155.0,155.0,152.4,152.4,152.4,152.4,114.0,114.0,114.0,114.0,114.0,114.0,114.1,116.8,116.8,116.8,116.8,116.8,116.8,117.3,117.3,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,118.0,118.0,117.8,117.8,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,118.7,118.7,118.7,118.7,118.7,118.7,118.4,118.4,118.4,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3
2007-09,,,,,,,,,,,,,,,,,,,154.4,152.4,152.4,152.4,152.4,153.0,153.0,153.0,153.0,153.0,153.0,153.0,152.0,152.0,152.0,152.0,119.1,119.1,119.1,119.1,119.1,119.1,119.3,119.3,119.3,119.3,119.3,119.3,119.3,119.8,119.8,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.3,120.3,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
