"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,20.26,20.26,20.26,20.26,20.27,20.27,20.27,20.27,20.26,20.26,20.26,20.26,19.504,19.504,19.504
2000-04,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.010,20.010,20.010
2000-07,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,20.500,20.500,20.500
2000-10,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,20.792,20.792,20.792
2001-01,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,20.816,20.816,20.816
2001-04,21.74,21.74,21.74,21.74,21.74,21.74,21.74,21.74,21.74,21.74,21.74,21.74,21.025,21.025,21.025
2001-07,21.94,21.94,21.94,21.94,21.94,21.94,21.94,21.94,21.94,21.94,21.94,21.94,21.059,21.059,21.059
2001-10,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,21.108,21.108,21.108
2002-01,22.11,22.11,22.11,22.11,22.11,22.11,22.11,22.11,22.11,22.11,22.11,22.11,21.264,21.264,21.264
2002-04,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,21.302,21.302,21.302
2002-07,22.30,22.30,22.30,22.30,22.29,22.29,22.29,22.29,22.30,22.30,22.30,22.30,21.478,21.478,21.478
2002-10,22.57,22.57,22.57,22.57,22.58,22.58,22.58,22.58,22.57,22.57,22.57,22.57,21.715,21.715,21.715
2003-01,22.63,22.63,22.63,22.63,22.63,22.63,22.63,22.63,22.63,22.63,22.63,22.63,21.658,21.658,21.658
2003-04,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,21.672,21.672,21.672
2003-07,22.70,22.70,22.70,22.70,22.69,22.69,22.69,22.69,22.70,22.70,22.70,22.70,21.985,21.985,21.985
2003-10,23.29,23.29,23.29,23.29,23.30,23.30,23.30,23.30,23.29,23.29,23.29,23.29,22.565,22.565,22.565
2004-01,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,22.663,22.663,22.663
2004-04,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,22.772,22.772,22.772
2004-07,23.41,23.41,23.41,23.41,23.39,23.39,23.39,23.39,23.41,23.41,23.41,23.41,22.880,22.880,22.880
2004-10,23.27,23.27,23.27,23.27,23.29,23.29,23.29,23.29,23.27,23.27,23.27,23.27,22.665,22.665,22.665
2005-01,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,23.726,23.726,23.726
2005-04,24.10,24.10,24.10,24.10,24.10,24.10,24.10,24.10,24.10,24.10,24.10,24.10,23.802,23.802,23.802
2005-07,24.05,24.05,24.05,24.05,24.03,24.03,24.03,24.03,24.05,24.05,24.05,24.05,23.892,23.892,23.892
2005-10,24.16,24.16,24.16,24.16,24.17,24.17,24.17,24.17,24.16,24.16,24.16,24.16,24.069,24.069,24.069
2006-01,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.166,24.166,24.166
2006-04,24.59,24.59,24.59,24.59,24.59,24.59,24.59,24.59,24.58,24.58,24.58,24.58,24.912,24.912,24.912
2006-07,25.23,25.23,25.23,25.23,25.22,25.22,25.22,25.22,25.24,25.24,25.24,25.24,25.882,25.882,25.882
2006-10,25.34,25.34,25.34,25.34,25.36,25.36,25.36,25.36,25.35,25.35,25.35,25.35,26.118,26.118,26.118
2007-01,25.97,25.97,25.97,25.97,25.98,25.98,25.98,25.98,25.97,25.97,25.97,25.97,26.300,26.300,26.300
2007-04,26.32,26.32,26.32,26.32,26.32,26.32,26.32,26.32,26.31,26.31,26.31,26.31,26.846,26.846,26.846
2007-07,26.79,26.79,26.79,26.79,26.77,26.77,26.77,26.77,26.80,26.80,26.80,26.80,27.441,27.441,27.441
2007-10,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.829,27.829,27.829
2008-01,27.97,27.97,27.97,27.97,28.03,28.03,28.03,28.03,28.02,28.02,28.02,28.01,28.777,28.777,28.777
2008-04,28.47,28.47,28.47,28.47,28.59,28.59,28.59,28.59,28.58,28.58,28.58,28.58,29.093,29.093,29.093
2008-07,28.94,28.94,28.94,28.94,29.01,29.01,29.01,29.01,29.03,29.03,29.03,29.03,29.468,29.468,29.468
2008-10,29.20,29.20,29.20,29.20,29.35,29.35,29.35,29.35,29.35,29.35,29.35,29.36,29.877,29.877,29.877
2009-01,28.63,28.63,28.63,28.63,28.66,28.66,28.66,28.66,28.63,28.63,28.63,28.62,29.036,29.036,29.036
2009-04,28.43,28.43,28.43,28.43,28.46,28.46,28.46,28.46,28.42,28.42,28.42,28.42,28.760,28.760,28.760
2009-07,28.34,28.34,28.34,28.34,28.36,28.36,28.36,28.36,28.36,28.36,28.36,28.36,28.624,28.624,28.624
2009-10,28.78,28.78,28.78,28.78,28.82,28.82,28.82,28.82,28.83,28.83,28.83,28.84,29.284,29.284,29.284
2010-01,29.41,29.41,29.41,29.41,29.46,29.46,29.46,29.46,29.55,29.55,29.55,29.55,30.243,30.243,30.243
2010-04,30.20,30.20,30.20,30.20,30.34,30.34,30.34,30.34,30.41,30.41,30.41,30.38,30.927,30.927,30.927
2010-07,30.84,30.84,30.84,30.84,30.97,30.97,30.97,30.97,31.02,31.02,31.02,31.02,31.426,31.426,31.426
2010-10,31.29,31.29,31.29,31.29,31.49,31.49,31.49,31.49,31.52,31.52,31.52,31.55,32.058,32.058,32.058
2011-01,32.36,32.39,32.33,32.33,32.48,32.48,32.48,32.48,32.41,32.41,32.41,32.39,33.038,33.038,33.038
2011-04,33.03,32.83,32.84,32.85,33.18,33.18,33.18,33.18,33.02,33.02,33.02,32.97,33.583,33.583,33.583
2011-07,,33.27,33.49,33.48,33.83,33.83,33.83,33.83,33.65,33.65,33.65,33.65,34.067,34.067,34.067
2011-10,,,33.67,33.69,34.21,34.21,34.21,34.21,33.92,33.92,33.92,33.97,34.425,34.425,34.425
2012-01,,,,34.70,34.98,34.90,34.89,34.89,34.58,34.58,34.58,34.54,35.540,35.540,35.540
2012-04,,,,,35.29,35.31,35.30,35.30,34.96,34.96,34.96,34.87,35.766,35.766,35.766
2012-07,,,,,,35.61,35.63,35.69,35.38,35.38,35.38,35.40,36.211,36.211,36.211
2012-10,,,,,,,35.92,36.03,35.97,35.97,35.97,36.08,36.441,36.441,36.441
2013-01,,,,,,,,36.84,36.54,36.50,36.47,36.41,36.124,36.124,36.124
2013-04,,,,,,,,,37.02,37.06,37.05,36.98,36.393,36.393,36.393
2013-07,,,,,,,,,,37.21,37.22,37.32,36.571,36.571,36.571
2013-10,,,,,,,,,,,37.60,37.78,37.061,37.061,37.061
2014-01,,,,,,,,,,,,38.85,37.760,37.752,37.754
2014-04,,,,,,,,,,,,,38.449,38.450,38.450
2014-07,,,,,,,,,,,,,,38.801,38.752
2014-10,,,,,,,,,,,,,,,39.184
