"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
2000-04,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763,1062763
2000-05,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096,1072096
2000-06,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518,1069518
2000-07,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086,1065086
2000-08,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847,1067847
2000-09,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766,1063766
2000-10,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612,1053612
2000-11,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452,1041452
2000-12,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217,1012217
2001-01,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251,950251
2001-02,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671,919671
2001-03,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165,947165
2001-04,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360,961360
2001-05,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378,969378
2001-06,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606,968606
2001-07,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140,968140
2001-08,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381,971381
2001-09,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100,968100
2001-10,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310,959310
2001-11,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456,948456
2001-12,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954,920954
2002-01,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041,864041
2002-02,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732,839732
2002-03,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011,879011
2002-04,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130,897130
2002-05,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212,897212
2002-06,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777,895777
2002-07,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809,893809
2002-08,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664,894664
2002-09,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888,892888
2002-10,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310,884310
2002-11,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472,873472
2002-12,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785,848785
2003-01,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058,788058
2003-02,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658,756658
