"",2006-03-07,2006-05-11,2006-06-29,2006-07-06,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-05-07,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-06,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2005-02,114.4,115.7,115.7,115.7,115.7,115.7,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,94.6,94.6,94.6,94.6,94.6,94.6,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1
2005-03,116.6,117.3,117.9,117.9,117.9,117.9,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,95.6,95.6,95.6,95.6,95.6,95.6,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8
2005-04,116.3,116.7,116.5,116.5,116.5,116.5,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,96.7,96.7,96.7,96.7,96.7,96.7,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,97.3,97.3,97.3,97.3,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5
2005-05,119.3,119.6,119.4,119.4,119.4,119.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,98.4,98.4,98.4,98.4,98.4,98.4,98.1,98.1,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1
2005-06,118.9,119.3,118.9,118.9,118.9,118.9,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,98.8,98.8,98.8,98.8,98.8,98.8,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5
2005-07,125.7,125.5,125.6,125.6,125.6,125.6,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,101.0,101.0,101.0,101.0,101.0,101.0,100.2,100.2,100.4,100.4,100.4,100.4,100.4,100.4,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.2,100.2,100.2,100.2,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1
2005-08,133.7,134.0,133.9,133.9,133.9,133.9,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.2,125.2,125.2,125.2,125.2,125.2,125.2,125.2,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,101.0,101.0,101.0,101.0,101.0,101.0,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7
2005-09,125.4,126.7,126.4,126.4,126.4,126.4,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,101.5,101.5,101.5,101.5,101.5,101.5,102.3,102.3,101.8,101.8,101.8,101.8,101.8,101.8,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.1,102.1,102.1,102.1,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6
2005-10,129.2,128.3,128.5,128.5,128.5,128.5,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.8,129.8,129.8,129.8,129.8,129.8,129.8,129.8,129.8,104.6,104.6,104.6,104.6,104.6,104.6,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.8,104.8,104.8,104.8,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3
2005-11,126.1,126.4,126.5,126.5,126.5,126.5,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,104.6,104.6,104.6,104.6,104.6,104.6,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.9,104.9,104.9,104.9,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2
2005-12,133.4,133.5,133.8,133.8,133.8,133.8,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.4,129.4,129.4,129.4,129.4,129.4,129.4,129.4,129.9,129.9,129.9,129.9,129.9,129.9,129.9,129.9,129.9,105.0,105.0,105.0,105.0,105.0,105.0,105.5,105.5,105.4,105.4,105.4,105.4,105.4,105.4,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.4,105.4,105.4,105.4,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5
2006-01,129.7,130.1,130.0,130.0,130.0,130.0,133.0,133.0,133.0,133.0,133.0,133.0,134.9,134.9,134.9,134.9,134.9,134.9,135.1,135.1,135.1,135.1,135.1,135.1,135.1,135.1,134.8,134.8,134.8,134.8,134.8,134.8,134.8,134.8,134.8,109.5,109.5,109.5,109.5,109.5,109.5,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.6,109.6,109.6,109.6,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1
2006-02,,,132.0,132.0,132.0,132.0,133.1,133.1,133.1,133.1,133.1,133.1,134.3,134.3,134.3,134.3,134.3,134.3,134.2,134.2,134.2,134.2,134.2,134.2,134.2,134.2,134.5,134.5,134.5,134.5,134.5,134.5,134.5,134.5,134.5,109.1,109.1,109.1,109.1,109.1,109.1,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.1,109.1,109.1,109.1,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7
2006-03,,,134.6,134.6,134.6,134.6,135.0,135.0,135.0,135.0,135.0,135.0,135.8,135.8,135.8,135.8,135.8,135.8,136.6,136.6,136.6,136.6,136.6,136.6,136.6,136.6,135.7,135.7,135.7,135.7,135.7,135.7,135.7,135.7,135.7,111.8,111.8,111.8,111.8,111.8,111.8,112.9,112.9,112.8,112.8,112.8,112.8,112.8,112.8,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.7,111.7,112.0,112.0,112.0,112.0,111.8,111.8,111.8,111.8,111.8,111.8,111.8,111.8,111.8,111.8,111.8,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
2006-04,,,136.6,136.6,136.6,136.6,137.3,137.3,137.3,137.3,137.3,137.3,137.8,137.8,137.8,137.8,137.8,137.8,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.4,138.4,138.4,138.4,138.4,138.4,138.4,138.4,138.4,112.5,112.5,112.5,112.5,112.5,112.5,112.0,112.0,112.1,112.1,112.1,112.1,112.1,112.1,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8
2006-05,,,,137.6,132.7,137.0,140.3,140.3,140.3,140.3,140.3,140.3,141.0,141.0,141.0,141.0,141.0,141.0,140.6,140.6,140.6,140.6,140.6,140.6,140.6,140.6,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,115.3,115.3,115.3,115.3,115.3,115.3,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2006-06,,,,,134.7,142.6,144.3,144.3,144.3,144.3,144.3,144.3,144.7,144.7,144.7,144.7,144.7,144.7,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,144.2,117.1,117.1,117.1,117.1,117.1,117.1,116.7,116.7,116.8,116.8,116.8,116.8,116.8,116.8,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1
2006-07,,,,,,144.1,145.3,145.3,145.3,145.3,145.3,145.3,144.9,144.9,144.9,144.9,144.9,144.9,145.1,145.1,145.1,145.1,145.1,145.1,145.1,145.1,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,116.7,116.7,116.7,116.7,116.7,116.7,115.3,115.3,115.5,115.5,115.5,115.5,115.5,115.5,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.3,115.3,115.3,115.3,115.5,115.5,115.5,115.5,115.5,115.5,115.5,115.5,115.5,115.5,115.5,115.3,115.3,115.3,115.3,115.3,115.3,115.3,115.3,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2
2006-08,,,,,,,149.2,149.0,149.0,149.0,149.0,149.0,148.8,148.8,148.8,148.8,148.8,148.8,148.6,148.6,148.6,148.6,148.6,148.6,148.6,148.6,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,119.6,119.6,119.6,119.6,119.6,119.6,119.2,119.2,119.3,119.3,119.3,119.3,119.3,119.3,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9
2006-09,,,,,,,,150.3,150.4,150.4,150.4,150.4,150.2,150.2,150.2,150.2,150.2,150.2,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,120.4,120.4,120.4,120.4,120.4,120.4,121.1,121.1,120.7,120.7,120.7,120.7,120.7,120.7,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.2,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2
2006-10,,,,,,,,,146.8,147.0,147.0,147.0,147.1,147.1,147.1,147.1,147.1,147.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.3,148.3,148.3,148.3,148.3,148.3,148.3,148.3,148.3,120.0,120.0,120.0,120.0,120.0,120.0,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2006-11,,,,,,,,,,153.1,152.5,152.5,152.3,152.3,152.3,152.3,152.3,152.3,151.9,151.9,151.9,151.9,151.9,151.9,151.9,151.9,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,122.9,122.9,122.9,122.9,122.9,122.9,123.1,123.1,123.0,123.0,123.0,123.0,123.0,123.0,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2
2006-12,,,,,,,,,,,153.4,153.6,153.3,153.3,153.3,153.3,153.3,153.3,153.1,153.1,153.1,153.1,153.1,153.1,153.1,153.1,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,124.4,124.4,124.4,124.4,124.4,124.4,124.7,124.7,124.6,124.6,124.6,124.6,124.6,124.6,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.9,124.9,124.9,124.9,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6
2007-01,,,,,,,,,,,,149.6,150.4,150.4,150.4,150.4,150.4,150.4,150.8,150.8,150.8,150.8,150.8,150.8,151.6,151.6,151.4,151.4,151.4,151.4,151.4,151.4,151.4,151.4,151.4,123.4,123.4,123.4,123.4,123.4,123.4,123.7,123.7,123.6,123.6,123.6,123.6,123.6,123.6,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.6,123.6,123.6,123.6,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4
2007-02,,,,,,,,,,,,,152.9,153.2,153.2,153.2,153.2,153.2,153.1,153.1,153.1,153.1,153.1,153.1,153.2,153.2,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,125.1,125.1,125.1,125.1,125.1,125.1,125.2,125.2,125.2,125.2,125.2,125.2,125.2,125.2,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6
2007-03,,,,,,,,,,,,,,150.1,150.4,150.4,150.4,150.4,151.3,151.3,151.3,151.3,151.3,151.3,152.0,152.0,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,123.5,123.5,123.5,123.5,123.5,123.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.8,123.8,123.8,123.8,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2
2007-04,,,,,,,,,,,,,,,151.3,151.9,151.9,151.9,152.2,152.2,152.2,152.2,152.2,152.2,152.1,152.1,152.6,152.6,152.6,152.6,152.6,152.6,152.6,152.6,152.6,125.8,125.8,125.8,125.8,125.8,125.8,125.5,125.5,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1
2007-05,,,,,,,,,,,,,,,,156.4,156.5,156.5,156.0,156.0,156.0,156.0,156.0,156.0,156.1,156.1,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,127.4,127.4,127.4,127.4,127.4,127.4,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.3,127.3,127.3,127.3,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4
2007-06,,,,,,,,,,,,,,,,,156.3,157.9,157.2,157.2,157.2,157.2,157.2,157.2,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,128.7,128.7,128.7,128.7,128.7,128.7,128.3,128.3,128.4,128.4,128.4,128.4,128.4,128.4,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,127.6,127.6,127.6,127.6,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
2007-07,,,,,,,,,,,,,,,,,,156.8,157.5,157.5,157.5,157.5,157.5,157.5,157.4,157.4,156.9,156.9,156.9,156.9,156.9,156.9,156.9,156.9,156.9,127.7,127.7,127.7,127.7,127.7,127.7,126.6,126.6,126.6,126.6,126.6,126.6,126.6,126.6,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,125.8,125.8,125.8,125.8,126.1,126.1,126.1,126.1,126.1,126.1,126.1,126.1,126.1,126.1,126.1,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2
2007-08,,,,,,,,,,,,,,,,,,,158.4,158.2,158.2,158.2,158.2,158.2,158.2,158.2,157.9,157.9,157.9,157.9,157.9,157.9,157.9,157.9,157.9,128.5,128.5,128.5,128.5,128.5,128.5,127.7,127.7,128.0,128.0,128.0,128.0,128.0,128.0,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.6,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6,111.6
