"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-29,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-25,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23
1992-12,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5
1993-01,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,85.6,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1
1993-02,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
1993-03,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0
1993-04,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,117.4,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1
1993-05,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8
1993-06,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9
1993-07,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4,132.4
1993-08,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6
1993-09,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5
1993-10,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6
1993-11,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1
1993-12,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,108.1,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5
1994-01,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
1994-02,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4
1994-03,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3
1994-04,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8
1994-05,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,147.5,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2
1994-06,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2
1994-07,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6,130.6
1994-08,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4,140.4
1994-09,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9
1994-10,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,148.4,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0
1994-11,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6
1994-12,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,132.2,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5
1995-01,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7
1995-02,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4
1995-03,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,134.1,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5
1995-04,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2,115.2
