"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
1993-04,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.35,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,122.34,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,133.18,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27,136.27
1993-05,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,132.18,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25,135.25
1993-06,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.61,120.61,120.61,120.61,120.61,120.61,120.61,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,120.62,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36
1993-07,119.30,119.30,119.30,119.30,119.30,119.29,119.29,119.29,119.29,119.29,119.29,119.29,119.29,119.29,119.29,119.29,119.29,119.29,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,129.82,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84,132.84
1993-08,118.46,118.46,118.46,118.46,118.46,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,128.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95,131.95
1993-09,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.72,117.72,117.72,117.72,117.72,117.72,117.72,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.73,117.74,117.74,117.74,117.74,117.74,117.74,117.74,117.74,117.74,117.74,117.74,117.74,117.74,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15,131.15
1993-10,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.81,116.83,116.83,116.83,116.83,116.83,116.83,116.83,116.83,116.83,116.83,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,127.19,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14,130.14
1993-11,116.20,116.20,116.20,116.20,116.20,116.20,116.20,116.20,116.20,116.20,116.20,116.21,116.21,116.21,116.21,116.21,116.21,116.21,116.23,116.23,116.23,116.23,116.23,116.23,116.23,116.23,116.23,116.23,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48
1993-12,115.69,115.69,115.69,115.69,115.69,115.70,115.70,115.70,115.70,115.70,115.70,115.70,115.70,115.70,115.70,115.70,115.70,115.70,115.73,115.73,115.73,115.73,115.73,115.73,115.73,115.73,115.73,115.73,115.74,115.74,115.74,115.74,115.74,115.74,115.74,115.74,115.74,115.74,115.74,115.74,115.74,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93,128.93
1994-01,114.40,114.40,114.40,114.40,114.40,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.40,114.40,114.40,114.40,114.40,114.40,114.40,114.40,114.40,114.40,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,124.53,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42,127.42
1994-02,113.81,113.81,113.81,113.81,113.81,113.80,113.80,113.80,113.80,113.80,113.80,113.81,113.81,113.81,113.81,113.81,113.81,113.81,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,113.79,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75
1994-03,113.44,113.44,113.44,113.44,113.44,113.44,113.44,113.44,113.44,113.44,113.44,113.45,113.45,113.45,113.45,113.45,113.45,113.45,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,113.42,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34,126.34
1994-04,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.90,112.90,112.90,112.90,112.90,112.90,112.90,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,112.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73,125.73
1994-05,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,112.55,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37,125.37
1994-06,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.19,112.19,112.19,112.19,112.19,112.19,112.19,112.19,112.19,112.19,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98,124.98
1994-07,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34,124.34
1994-08,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12,124.12
1994-09,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,120.89,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70
1994-10,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.69,110.71,110.71,110.71,110.71,110.71,110.71,110.71,110.71,110.71,110.71,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,120.53,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33,123.33
1994-11,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.50,110.50,110.50,110.50,110.50,110.50,110.50,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10,123.10
1994-12,110.21,110.21,110.21,110.21,110.21,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.26,110.26,110.26,110.26,110.26,110.26,110.26,110.26,110.26,110.26,110.26,110.26,110.26,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,120.03,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82,122.82
1995-01,109.02,109.02,109.02,109.02,109.02,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,118.66,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42
1995-02,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,108.98,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,118.64,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40,121.40
1995-03,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34,121.34
1995-04,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11,121.11
1995-05,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96,120.96
1995-06,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.42,108.42,108.42,108.42,108.42,108.42,108.42,108.42,108.42,108.42,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,118.04,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78,120.78
1995-07,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.30,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,117.86,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60,120.60
1995-08,108.02,108.02,108.02,108.02,108.02,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,117.58,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31
1995-09,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,117.24,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96,119.96
1995-10,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.30,107.30,107.30,107.30,107.30,107.30,107.30,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,107.33,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55,119.55
1995-11,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.10,107.10,107.10,107.10,107.10,107.10,107.10,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32,119.32
