"",2005-11-04,2005-11-17,2005-12-06,2005-12-20,2006-01-05,2006-01-23,2006-02-06,2006-03-07,2006-05-11,2006-06-29,2006-07-06,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-05-07,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-06,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
1992-12,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6
1993-01,101.0,101.0,101.0,101.0,101.0,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8
1993-02,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1
1993-03,99.0,99.0,99.0,99.0,99.0,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2
1993-04,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2
1993-05,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4
1993-06,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6
1993-07,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2
1993-08,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6
1993-09,99.3,99.3,99.3,99.3,99.3,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1
1993-10,96.9,96.9,96.9,96.9,96.9,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5
1993-11,99.0,99.0,99.0,99.0,99.0,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8
1993-12,98.9,98.9,98.9,98.9,98.9,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4
1994-01,97.7,97.7,97.7,97.7,97.7,97.5,97.5,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1
1994-02,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9
1994-03,98.7,98.7,98.7,98.7,98.7,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9
1994-04,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2
1994-05,97.9,97.9,97.9,97.9,97.9,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9
1994-06,97.7,97.7,97.7,97.7,97.7,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2
1994-07,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4
1994-08,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3
1994-09,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6
1994-10,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2
1994-11,100.2,100.2,100.2,100.2,100.2,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9
1994-12,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1
1995-01,96.2,96.2,96.2,96.2,96.2,96.2,96.2,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3
1995-02,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8
1995-03,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2
