"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-29,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-25,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23
1992-12,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1,219.1
1993-01,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,153.0,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6,164.6
1993-02,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,165.8,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3
1993-03,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,249.6,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,249.1,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6
1993-04,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2,229.2
1993-05,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2,226.2
1993-06,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,262.1,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5
1993-07,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6,257.6
1993-08,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2,246.2
1993-09,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,144.9,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,253.1,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8
1993-10,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,250.7,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5
1993-11,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,244.6,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9
1993-12,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,258.6,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7,278.7
1994-01,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9
1994-02,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,133.8,233.9,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,233.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6
1994-03,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,353.3,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5,380.5
1994-04,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1,297.1
1994-05,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,279.8,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6,301.6
1994-06,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,185.2,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5
1994-07,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1
1994-08,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8,276.8
1994-09,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,173.8,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,303.2,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7,326.7
1994-10,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,265.6,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2
1994-11,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,154.4,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,269.3,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0
1994-12,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,285.2,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0
1995-01,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,204.1,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,203.9,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8
1995-02,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,142.3,248.2,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2,267.2
1995-03,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,174.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,304.9,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5
1995-04,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,144.3,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6,271.6
