"","RMSE h:12","hit h:12"
"MTI_DE_all",0.488278391441878,0.681034482758621
"var_perc_pnword.zeit.economic",0.48850163825201,0.672413793103448
"npword.zeit3",0.491268297182768,0.568965517241379
"idio.MTI_DE_Zukunft",0.491453633442429,0.681034482758621
"var_perc_dif.zeit3.economic",0.493005625851108,0.586206896551724
"nword.zeit.economic",0.493188569647738,0.551724137931034
"kur_rpvalue.zeit",0.494785003013009,0.698275862068966
"perc_pnword.zeit3",0.499798407995195,0.577586206896552
"nnword.zeit3",0.504608214286754,0.560344827586207
"MTI_all_Haushaltspolitik",0.50876646287936,0.71551724137931
"kur_perc_nword.zeit",0.513818220581879,0.724137931034483
"perc_dif.zeit.economic",0.515585668686812,0.724137931034483
"var_perc_pword.zeit3.economic",0.516823175163946,0.655172413793103
"R1",0.520595973417948,0.53448275862069
"MTI_all_Klima",0.520720902619791,0.689655172413793
"nvalue.zeit3.economic",0.523277597142398,0.560344827586207
"perc_dif.zeit3.economic",0.523978075722099,0.612068965517241
"R4",0.524315087845009,0.543103448275862
"idio.MTI_all_Haushaltspolitik",0.528046778238438,0.629310344827586
"MTI_DE_Klima",0.531982024203754,0.681034482758621
"var_perc_pnword.zeit3.economic",0.532628547249453,0.594827586206897
"nvalue.zeit",0.537964301998527,0.517241379310345
"kur_perc_pnword.zeit3",0.540760396660635,0.655172413793103
"cli.ger",0.540800931951277,0.672413793103448
"nnword.zeit.economic",0.541499097564404,0.594827586206897
"kur_perc_nword.zeit3",0.545996579114909,0.663793103448276
"npword.zeit3.economic",0.549191731236642,0.517241379310345
"pvalue.zeit3.economic",0.552104994170357,0.491379310344828
"kur_perc_pword.zeit3.economic",0.558232641587931,0.594827586206897
"MTI_all_Steuerpolitik",0.56017561507862,0.603448275862069
"pvalue.zeit3",0.560515174768385,0.568965517241379
"cons.conf",0.562498999563814,0.706896551724138
"kur_rpvalue.zeit3",0.563107827442916,0.71551724137931
"xnom",0.563138433219547,0.525862068965517
"var_rnvalue.zeit.economic",0.563746185054018,0.655172413793103
"nvalue.zeit3",0.56673725536831,0.543103448275862
"npword.zeit.economic",0.575588975647034,0.53448275862069
"nword.zeit3.economic",0.578061086532238,0.508620689655172
"xreal",0.579210670737335,0.482758620689655
"MTI_DE_Konjunktur",0.579674657375327,0.689655172413793
"var_rnvalue.zeit3.economic",0.579926476201608,0.577586206896552
"var_perc_nword.zeit3.economic",0.584182604285272,0.672413793103448
"idio.MTI_DE_Haushaltspolitik",0.600614760981913,0.672413793103448
"mti_pc1",0.609756649978054,0.698275862068966
"MTI_all_Konjunktur",0.623296470129506,0.672413793103448
"var_perc_nword.zeit",0.659182118099915,0.655172413793103
"nnword.zeit3.economic",0.660946910114173,0.560344827586207
"nword.zeit3",0.66832177659855,0.594827586206897
"var_perc_nword.zeit3",0.669520458771167,0.663793103448276
"kur_perc_pword.zeit3",0.6875256655874,0.637931034482759
"perc_dif.zeit",0.723457755542688,0.706896551724138
"var_rnvalue.zeit3",0.745686594404333,0.681034482758621
"perc_pword.zeit3.economic",0.753838300916752,0.577586206896552
"perc_pword.zeit.economic",0.815197852274635,0.637931034482759
"R6",0.820185595934389,0.646551724137931
"R3",0.839204290627456,0.646551724137931
"perc_nword.zeit",0.903762574166905,0.681034482758621
"perc_nword.zeit3",0.935819434930873,0.612068965517241
"var_perc_pnword.zeit3",0.958801549509473,0.706896551724138
"cli.eur",1.02935707335133,0.758620689655172
"perc_dif.zeit3",1.21375575661332,0.612068965517241
"kur_rvalue.zeit3",1.68641445741048,0.637931034482759
"kur_rvalue.zeit",2.84753408813196,0.672413793103448
"kur_rpvalue.zeit3.economic",20.9667879572705,0.732758620689655
"dax",86.3150189470673,0.646551724137931
