"","RMSE h:3","hit h:3"
"perc_pword.zeit",0.0922996852137251,0.641025641025641
"perc_dif.zeit3.economic",0.09304702548448,0.606837606837607
"nword.zeit",0.0931584599136618,0.58974358974359
"var_rvalue.zeit3",0.0931883492846615,0.572649572649573
"rvalue.zeit3",0.0940248505500284,0.512820512820513
"var_perc_dif.zeit3",0.094376994574923,0.598290598290598
"kur_perc_pword.zeit3",0.0951343402044735,0.581196581196581
"var_perc_dif.zeit3.economic",0.0951499609468939,0.555555555555556
"rnvalue.zeit3",0.0952428410275556,0.495726495726496
"R1",0.0954105599310656,0.555555555555556
"perc_pnword.zeit3",0.095615073572215,0.572649572649573
"kur_perc_dif.zeit3.economic",0.0957836054853855,0.538461538461538
"R4",0.0961829043280516,0.555555555555556
"kur_rvalue.zeit",0.096490030693622,0.615384615384615
"kur_perc_nword.zeit3.economic",0.0966545586198628,0.598290598290598
"perc_nword.zeit3",0.0968144534115279,0.538461538461538
"tot",0.0968526366965322,0.512820512820513
"kur_perc_pnword.zeit3.economic",0.0970231646589744,0.555555555555556
"var_perc_nword.zeit3.economic",0.0972826089618138,0.564102564102564
"AR",0.0974500834469671,0.452991452991453
"pvalue.zeit",0.0978075569676788,0.58974358974359
"nword.zeit3",0.0986045911394438,0.572649572649573
"perc_pword.zeit.economic",0.0986615884652805,0.538461538461538
"nvalue.zeit3",0.0998729045718193,0.52991452991453
"npword.zeit3.economic",0.0999554156408533,0.555555555555556
"rpvalue.zeit3",0.100386628680492,0.538461538461538
"R5",0.1011815155389,0.538461538461538
"R2",0.101197301246846,0.547008547008547
"var_perc_pnword.zeit.economic",0.101440061741715,0.615384615384615
"var_perc_nword.zeit3",0.101855195941675,0.606837606837607
"kur_rnvalue.zeit3.economic",0.101895292889717,0.564102564102564
"kur_rpvalue.zeit3",0.103783801998992,0.547008547008547
"pvalue.zeit3",0.105145993100407,0.512820512820513
"kur_rpvalue.zeit3.economic",0.105329951827437,0.547008547008547
"cli.eur",0.10601420958012,0.538461538461538
"var_rnvalue.zeit3",0.106593661876699,0.512820512820513
"var_perc_pword.zeit3",0.106782964882817,0.52991452991453
"nnword.zeit3",0.106828961259511,0.495726495726496
"manuf.order",0.10718454679763,0.606837606837607
"var_rnvalue.zeit",0.107859383023393,0.564102564102564
"perc_pword.zeit3.economic",0.10825318080102,0.538461538461538
"oil",0.108762356707859,0.538461538461538
"kur_rvalue.zeit.economic",0.111105929658267,0.606837606837607
"perc_pword.zeit3",0.111730487990818,0.572649572649573
"kur_perc_dif.zeit3",0.113688387623191,0.52991452991453
"cli.ger",0.114660723879881,0.504273504273504
"kur_rvalue.zeit3.economic",0.116183292432326,0.615384615384615
"kur_rvalue.zeit3",0.116585127222807,0.521367521367521
"var_rnvalue.zeit3.economic",0.118202187118242,0.47008547008547
"var_perc_pnword.zeit3",0.123584826185039,0.478632478632479
"var_perc_pnword.zeit3.economic",0.123827051589548,0.52991452991453
"kur_perc_nword.zeit3",0.127137861151337,0.555555555555556
"eur.stox",0.12926811067159,0.598290598290598
"dax",0.135134877310393,0.572649572649573
"u",0.136660998030007,0.538461538461538
